mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,f12_Z,safety_violations,charge_sessions
0.7,concentrated,ours_all_off,4,28,645,645,0,0.0,1.484375,2.144421085627525,0,128
0.7,concentrated,ours_all_off,4,29,745,745,0,0.0,1.404109589041096,2.1400996966963985,0,146
0.7,concentrated,ours_all_off,4,30,693,693,0,0.0,1.4565217391304348,2.156540392906722,0,138
0.7,distributed,ours_all_off,0,1,677,677,0,0.0,1.0336134453781514,2.096776111518019,0,119
0.7,distributed,ours_all_off,0,2,698,698,0,0.0,1.024793388429752,2.0796939814737065,0,121
0.7,distributed,ours_all_off,0,3,704,704,0,0.0,1.0,2.0735616047926726,0,125
0.7,distributed,ours_all_off,0,4,732,732,0,0.0,1.0077519379844961,2.0799304057100727,0,129
0.7,distributed,ours_all_off,0,5,670,670,0,0.0,1.0,2.068359928009019,0,119
0.7,distributed,ours_all_off,0,6,749,749,0,0.0,1.015625,2.085518073748662,0,128
0.7,distributed,ours_all_off,1,7,660,660,0,0.0,1.0803571428571428,2.051950068803011,0,112
0.7,distributed,ours_all_off,1,8,668,668,0,0.0,1.0789473684210527,2.069625481806086,0,114
0.7,distributed,ours_all_off,1,9,696,696,0,0.0,1.040983606557377,2.064246442982203,0,122
0.7,distributed,ours_all_off,1,10,727,727,0,0.0,1.0458015267175573,2.0551562475460132,0,131
0.7,distributed,ours_all_off,1,11,714,714,0,0.0,1.083969465648855,2.07493772240229,0,131
0.7,distributed,ours_all_off,1,12,654,654,0,0.0,1.0588235294117647,2.0712135613728346,0,119
0.7,distributed,ours_all_off,2,13,706,706,0,0.0,1.0165289256198347,2.0879663225574827,0,121
0.7,distributed,ours_all_off,2,14,724,724,0,0.0,1.0238095238095237,2.0832384054421222,0,126
0.7,distributed,ours_all_off,2,15,685,685,0,0.0,1.0336134453781514,2.068485322271905,0,119
0.7,distributed,ours_all_off,2,16,679,679,0,0.0,1.0347826086956522,2.0608726167332256,0,115
0.7,distributed,ours_all_off,2,17,744,744,0,0.0,1.023076923076923,2.0859724845001213,0,130
0.7,distributed,ours_all_off,2,18,706,706,0,0.0,1.0241935483870968,2.0843930081535147,0,124
0.7,distributed,ours_all_off,3,19,653,653,0,0.0,1.0,2.075813244410989,0,116
0.7,distributed,ours_all_off,3,20,721,721,0,0.0,1.023076923076923,2.0736900037091557,0,130
0.7,distributed,ours_all_off,3,21,717,717,0,0.0,1.0077519379844961,2.0919281388915536,0,129
0.7,distributed,ours_all_off,3,22,688,688,0,0.0,1.0083333333333333,2.0705441420624453,0,120
0.7,distributed,ours_all_off,3,23,704,704,0,0.0,1.0084745762711864,2.069969089383471,0,118
0.7,distributed,ours_all_off,3,24,674,674,0,0.0,1.008,2.07618916309828,0,125
0.7,distributed,ours_all_off,4,25,688,688,0,0.0,1.0,2.0681447484350097,0,121
0.7,distributed,ours_all_off,4,26,688,688,0,0.0,1.0,2.062211543247966,0,122
0.7,distributed,ours_all_off,4,27,671,671,0,0.0,1.0,2.0560255235554123,0,123
