mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,p95_charge_delay_min,f12_Z,f12_cmax_term,f12_energy_term,f12_tardy_term,safety_violations,gate_binding_rate,mean_on_pad_queue_length,charge_sessions
0.5,distributed,B3_partial_False,4,25,488,488,0,0.0,1.0,1.0,2.0295166686161252,1.001,1.0285166686161253,0.0,0,0.2715909090909091,0.0,87
0.5,distributed,B3_partial_False,4,26,489,489,0,0.0,1.0,1.0,2.0342936405870065,0.997,1.0372936405870066,0.0,0,0.25617977528089886,0.0,87
0.5,distributed,B3_partial_False,4,27,492,492,0,0.0,1.0,1.0,2.0246283514184267,0.997,1.0276283514184266,0.0,0,0.3,0.0,90
0.5,distributed,B3_partial_False,4,28,453,453,0,0.0,1.0,1.0,2.0257042805815235,1.002,1.0237042805815237,0.0,0,0.27710843373493976,0.0,83
0.5,distributed,B3_partial_False,4,29,553,553,0,0.0,1.0,1.0,2.009309781097013,1.002,1.0073097810970126,0.0,0,0.3,0.0,97
0.5,distributed,B3_partial_False,4,30,493,493,0,0.0,1.0,1.0,2.031627461153828,1.001,1.030627461153828,0.0,0,0.2511111111111111,0.0,87
0.7,concentrated,B3_partial_False,0,1,677,677,0,0.0,1.381679389312977,2.0,2.1443068868000905,1.001,1.1433068868000906,0.0,0,0.0,0.0,131
0.7,concentrated,B3_partial_False,0,2,698,698,0,0.0,1.5555555555555556,2.0,2.143836471990452,0.999,1.144836471990452,0.0,0,0.0,0.0,135
0.7,concentrated,B3_partial_False,0,3,704,704,0,0.0,1.583941605839416,2.0,2.156871197809104,1.0,1.1568711978091037,0.0,0,0.0,0.0,137
0.7,concentrated,B3_partial_False,0,4,732,732,0,0.0,1.489795918367347,2.0,2.1502510113579127,1.002,1.1482510113579125,0.0,0,0.0,0.0,147
0.7,concentrated,B3_partial_False,0,5,670,670,0,0.0,1.5303030303030303,2.0,2.1449981718841666,1.0,1.1449981718841666,0.0,0,0.0,0.0,132
0.7,concentrated,B3_partial_False,0,6,749,749,0,0.0,1.4899328859060403,2.0,2.1541012160574895,1.003,1.1511012160574896,0.0,0,0.0,0.0,149
0.7,concentrated,B3_partial_False,1,7,660,660,0,0.0,1.4838709677419355,2.0,2.1462866251533512,1.003,1.143286625153351,0.0,0,0.0,0.0,124
0.7,concentrated,B3_partial_False,1,8,668,668,0,0.0,1.4915254237288136,2.0,2.141014722966382,1.001,1.1400147229663822,0.0,0,0.0,0.0,118
0.7,concentrated,B3_partial_False,1,9,696,696,0,0.0,1.4586466165413534,2.0,2.1468013775374617,1.002,1.144801377537462,0.0,0,0.0,0.0,133
0.7,concentrated,B3_partial_False,1,10,727,727,0,0.0,1.4755244755244756,2.0,2.1391120533585664,1.002,1.1371120533585664,0.0,0,0.0,0.0,143
0.7,concentrated,B3_partial_False,1,11,714,714,0,0.0,1.4214285714285715,2.0,2.1324862600304826,1.001,1.131486260030483,0.0,0,0.0,0.0,140
0.7,concentrated,B3_partial_False,1,12,654,654,0,0.0,1.5116279069767442,2.0,2.1603640928574346,1.001,1.1593640928574347,0.0,0,0.0,0.0,129
0.7,concentrated,B3_partial_False,2,13,706,706,0,0.0,1.5140845070422535,2.0,2.1549560289924674,1.001,1.1539560289924675,0.0,0,0.0,0.0,142
0.7,concentrated,B3_partial_False,2,14,724,724,0,0.0,1.5517241379310345,2.0,2.1695289264392743,1.001,1.1685289264392742,0.0,0,0.0,0.0,145
0.7,concentrated,B3_partial_False,2,15,685,685,0,0.0,1.5075757575757576,2.0,2.1493756301230427,0.993,1.1563756301230428,0.0,0,0.0,0.0,132
0.7,concentrated,B3_partial_False,2,16,679,679,0,0.0,1.476923076923077,2.0,2.133017698629156,1.001,1.1320176986291561,0.0,0,0.0,0.0,130
