mission_rate,arm,policy,layout_id,seed,missions_total,missions_completed,unfinished_at_cap,miss_rate,mean_charge_delay_min,p95_charge_delay_min,f12_Z,f12_cmax_term,f12_energy_term,f12_tardy_term,safety_violations,gate_binding_rate,mean_on_pad_queue_length,charge_sessions
0.5,distributed,ours,0,1,463,463,0,0.0,1.0950495049504951,1.0,2.237602001013176,1.001,1.2366020010131764,0.0,0,0.26811881188118813,0.04295704295704296,505
0.5,distributed,ours,0,2,498,498,0,0.0,1.0820244328097732,1.0,2.264482510892306,1.002,1.262482510892306,0.0,0,0.2445993031358885,0.04291417165668663,573
0.5,distributed,ours,0,3,502,502,0,0.0,1.0576271186440678,1.0,2.25898138371281,0.998,1.2609813837128099,0.0,0,0.22967959527824622,0.028,590
0.5,distributed,ours,0,4,511,511,0,0.0,1.0341463414634147,1.0,2.2687093594328354,1.001,1.2677093594328355,0.0,0,0.21996753246753248,0.015984015984015984,615
0.5,distributed,ours,0,5,477,477,0,0.0,1.0613718411552346,1.0,2.2484418276424045,0.999,1.2494418276424044,0.0,0,0.22936936936936936,0.025,554
0.5,distributed,ours,0,6,539,539,0,0.0,1.0580431177446104,1.0,2.2336034240315987,1.001,1.2326034240315986,0.0,0,0.25594059405940595,0.03396603396603397,603
0.5,distributed,ours,1,7,458,458,0,0.0,1.1706948640483383,2.0,2.2775428600552883,1.0,1.2775428600552883,0.0,0,0.24811463046757165,0.086,662
0.5,distributed,ours,1,8,495,495,0,0.0,1.1796657381615598,2.0,2.3253756583467142,1.002,1.3233756583467142,0.0,0,0.23477051460361614,0.0968063872255489,718
0.5,distributed,ours,1,9,502,502,0,0.0,1.1752988047808766,2.0,2.323310071087625,0.999,1.3243100710876248,0.0,0,0.23249336870026524,0.099,753
0.5,distributed,ours,1,10,514,514,0,0.0,1.273469387755102,3.0,2.3311106146368044,1.001,1.3301106146368042,0.0,0,0.22957937584803256,0.16383616383616384,735
0.5,distributed,ours,1,11,512,512,0,0.0,1.18508655126498,2.0,2.3117751459294,1.002,1.3097751459293998,0.0,0,0.23138297872340424,0.10578842315369262,751
0.5,distributed,ours,1,12,457,457,0,0.0,1.1454823889739663,2.0,2.3066866908160097,1.002,1.3046866908160097,0.0,0,0.22970903522205208,0.06187624750499002,653
0.5,distributed,ours,2,13,490,490,0,0.0,1.1020408163265305,2.0,2.2930633833707272,1.001,1.2920633833707273,0.0,0,0.23108320251177394,0.04795204795204795,637
0.5,distributed,ours,2,14,505,505,0,0.0,1.0723781388478582,1.0,2.2721484065023247,1.001,1.271148406502325,0.0,0,0.24477172312223858,0.03796203796203796,677
0.5,distributed,ours,2,15,477,477,0,0.0,1.0986132511556241,2.0,2.300001277586075,0.996,1.3040012775860748,0.0,0,0.2141321044546851,0.048,649
0.5,distributed,ours,2,16,494,494,0,0.0,1.0819672131147542,2.0,2.280100763980566,1.0,1.2801007639805662,0.0,0,0.2274480712166172,0.04,671
0.5,distributed,ours,2,17,530,530,0,0.0,1.0883233532934131,2.0,2.282493106578525,1.001,1.2814931065785253,0.0,0,0.2471556886227545,0.04295704295704296,668
0.5,distributed,ours,2,18,519,519,0,0.0,1.1087570621468927,2.0,2.2957378123280403,1.002,1.29373781232804,0.0,0,0.22867231638418078,0.05588822355289421,708
0.5,distributed,ours,3,19,481,481,0,0.0,1.083629893238434,1.0,2.2475164790676585,1.001,1.2465164790676584,0.0,0,0.2836298932384342,0.04295704295704296,562
0.5,distributed,ours,3,20,515,515,0,0.0,1.1399662731871838,2.0,2.2508657953047635,1.001,1.2498657953047634,0.0,0,0.25946398659966496,0.06893106893106893,593
0.5,distributed,ours,3,21,515,515,0,0.0,1.0929853181076672,2.0,2.2684488115961967,1.002,1.2664488115961965,0.0,0,0.2538336052202284,0.04590818363273453,613
0.5,distributed,ours,3,22,496,496,0,0.0,1.0954003407155026,1.0,2.2454487669779195,0.999,1.2464487669779196,0.0,0,0.2713073005093379,0.05,587
0.5,distributed,ours,3,23,506,506,0,0.0,1.0658978583196046,1.0,2.244874907962086,1.002,1.242874907962086,0.0,0,0.25641447368421055,0.036926147704590816,607
0.5,distributed,ours,3,24,494,494,0,0.0,1.1050788091068302,2.0,2.232484803545,0.999,1.2334848035449997,0.0,0,0.29458987783595114,0.051,571
0.5,distributed,ours,4,25,488,488,0,0.0,1.1796759941089838,2.0,2.2651016726943256,1.0,1.2651016726943258,0.0,0,0.2654919236417034,0.101,679
0.5,distributed,ours,4,26,489,489,0,0.0,1.174468085106383,2.0,2.2693665979559126,0.997,1.2723665979559124,0.0,0,0.24340425531914894,0.106,705
0.5,distributed,ours,4,27,492,492,0,0.0,1.227994227994228,2.0,2.2729197637656093,0.997,1.2759197637656094,0.0,0,0.2637410071942446,0.135,693
0.5,distributed,ours,4,28,453,453,0,0.0,1.1160990712074303,2.0,2.232901354996817,1.003,1.2299013549968167,0.0,0,0.2859567901234568,0.06281156530408774,646
0.5,distributed,ours,4,29,553,553,0,0.0,1.169741697416974,2.0,2.270715994789477,1.002,1.268715994789477,0.0,0,0.2541769041769042,0.1187624750499002,813
0.5,distributed,ours,4,30,493,493,0,0.0,1.1488439306358382,2.0,2.2530847902039506,1.001,1.2520847902039505,0.0,0,0.2557636887608069,0.0969030969030969,692
0.5,distributed,B3_use_queue_term_False,0,1,463,463,0,0.0,1.0101626016260163,1.0,2.21335620507943,1.0,1.2133562050794302,0.0,0,0.26781376518218625,0.0,492
0.5,distributed,B3_use_queue_term_False,0,2,498,498,0,0.0,1.0069204152249136,1.0,2.222919691346371,1.001,1.221919691346371,0.0,0,0.24317789291882555,0.0,578
0.5,distributed,B3_use_queue_term_False,0,3,502,502,0,0.0,1.0016447368421053,1.0,2.220286673795694,0.999,1.221286673795694,0.0,0,0.22868852459016392,0.0,608
0.5,distributed,B3_use_queue_term_False,0,4,511,511,0,0.0,1.003257328990228,1.0,2.2165219609933993,1.001,1.2155219609933994,0.0,0,0.23685064935064934,0.0,614
0.5,distributed,B3_use_queue_term_False,0,5,477,477,0,0.0,1.0108695652173914,1.0,2.2111375228301617,0.999,1.2121375228301616,0.0,0,0.2216998191681736,0.0,552
0.5,distributed,B3_use_queue_term_False,0,6,539,539,0,0.0,1.0031948881789137,1.0,2.207067567300265,1.001,1.206067567300265,0.0,0,0.24219745222929936,0.0,626
0.5,distributed,B3_use_queue_term_False,1,7,458,458,0,0.0,1.0287081339712918,1.0,2.2323058236206763,1.0,1.2323058236206763,0.0,0,0.2673566878980892,0.0,627
0.5,distributed,B3_use_queue_term_False,1,8,495,495,0,0.0,1.038179148311307,1.0,2.2685485440593927,1.003,1.2655485440593928,0.0,0,0.2500734214390602,0.0,681
0.5,distributed,B3_use_queue_term_False,1,9,502,502,0,0.0,1.0271041369472182,1.0,2.2634892819324692,0.999,1.2644892819324691,0.0,0,0.24971509971509973,0.0,701
0.5,distributed,B3_use_queue_term_False,1,10,514,514,0,0.0,1.0405797101449274,1.0,2.258290317128195,1.001,1.257290317128195,0.0,0,0.2666184971098266,0.0,690
0.5,distributed,B3_use_queue_term_False,1,11,512,512,0,0.0,1.0378151260504203,1.0,2.2702636363139277,1.001,1.2692636363139278,0.0,0,0.2497902097902098,0.0,714
0.5,distributed,B3_use_queue_term_False,1,12,457,457,0,0.0,1.0392156862745099,1.0,2.2623805370450336,1.002,1.2603805370450334,0.0,0,0.2380718954248366,0.0,612
0.5,distributed,B3_use_queue_term_False,2,13,490,490,0,0.0,1.0141955835962144,1.0,2.2372397157829544,1.001,1.2362397157829543,0.0,0,0.22839116719242902,0.0,634
0.5,distributed,B3_use_queue_term_False,2,14,505,505,0,0.0,1.0134128166915053,1.0,2.232629432359561,1.002,1.2306294323595608,0.0,0,0.2475482912332838,0.0,671
0.5,distributed,B3_use_queue_term_False,2,15,477,477,0,0.0,1.0214395099540583,1.0,2.2465128495726434,0.996,1.2505128495726432,0.0,0,0.22018348623853212,0.0,653
0.5,distributed,B3_use_queue_term_False,2,16,494,494,0,0.0,1.0150829562594268,1.0,2.227212801849775,1.0,1.2272128018497752,0.0,0,0.2328828828828829,0.0,663
0.5,distributed,B3_use_queue_term_False,2,17,530,530,0,0.0,1.0105740181268883,1.0,2.213603445971643,1.001,1.2126034459716433,0.0,0,0.25196374622356493,0.0,662
0.5,distributed,B3_use_queue_term_False,2,18,519,519,0,0.0,1.0247252747252746,1.0,2.2357947065068235,1.002,1.2337947065068235,0.0,0,0.2256868131868132,0.0,728
0.5,distributed,B3_use_queue_term_False,3,19,481,481,0,0.0,1.0017921146953406,1.0,2.1918828298276116,1.001,1.190882829827612,0.0,0,0.28225806451612906,0.0,558
0.5,distributed,B3_use_queue_term_False,3,20,515,515,0,0.0,1.0097879282218598,1.0,2.1819533991650513,1.001,1.1809533991650514,0.0,0,0.2565640194489465,0.0,613
0.5,distributed,B3_use_queue_term_False,3,21,515,515,0,0.0,1.009771986970684,1.0,2.2084511952306665,1.001,1.2074511952306664,0.0,0,0.24625407166123778,0.0,614
0.5,distributed,B3_use_queue_term_False,3,22,496,496,0,0.0,1.0048780487804878,1.0,2.1980092444771797,0.999,1.1990092444771798,0.0,0,0.2625607779578606,0.0,615
0.5,distributed,B3_use_queue_term_False,3,23,506,506,0,0.0,1.0016556291390728,1.0,2.2040367908085146,1.001,1.2030367908085147,0.0,0,0.26567656765676567,0.0,604
0.5,distributed,B3_use_queue_term_False,3,24,494,494,0,0.0,1.0034423407917383,1.0,2.172741693116879,0.999,1.173741693116879,0.0,0,0.2984536082474227,0.0,581
0.5,distributed,B3_use_queue_term_False,4,25,488,488,0,0.0,1.0,1.0,2.1954036862721438,1.0,1.1954036862721438,0.0,0,0.28984375,0.0,637
0.5,distributed,B3_use_queue_term_False,4,26,489,489,0,0.0,1.0,1.0,2.194609462322279,0.997,1.1976094623222788,0.0,0,0.2591230551626591,0.0,707
0.5,distributed,B3_use_queue_term_False,4,27,492,492,0,0.0,1.0,1.0,2.1975780999839993,0.997,1.2005780999839992,0.0,0,0.269241773962804,0.0,697
0.5,distributed,B3_use_queue_term_False,4,28,453,453,0,0.0,1.0,1.0,2.188292321884457,1.002,1.186292321884457,0.0,0,0.2829652996845426,0.0,632
0.5,distributed,B3_use_queue_term_False,4,29,553,553,0,0.0,1.0,1.0,2.2091192107453494,1.002,1.2071192107453492,0.0,0,0.2618110236220472,0.0,762
0.5,distributed,B3_use_queue_term_False,4,30,493,493,0,0.0,1.0,1.0,2.18790957770603,1.002,1.1859095777060298,0.0,0,0.2583210603829161,0.0,678
0.7,concentrated,baseline,0,1,677,677,0,0.0,1.1237113402061856,2.0,2.0462553305305775,1.0,1.0462553305305773,0.0,0,0.0,0.0,97
0.7,concentrated,baseline,0,2,698,698,0,0.0,1.2574257425742574,2.0,2.0450387733752278,0.999,1.0460387733752277,0.0,0,0.0,0.0,101
0.7,concentrated,baseline,0,3,704,704,0,0.0,1.1683168316831682,2.0,2.036127959620126,1.0,1.0361279596201258,0.0,0,0.0,0.0,101
0.7,concentrated,baseline,0,4,732,732,0,0.0,1.1851851851851851,2.0,2.0406652346070704,1.002,1.0386652346070706,0.0,0,0.0,0.0,108
0.7,concentrated,baseline,0,5,670,670,0,0.0,1.1734693877551021,2.0,2.036136794337888,1.001,1.035136794337888,0.0,0,0.0,0.0,98
0.7,concentrated,baseline,0,6,749,749,0,0.0,1.1441441441441442,2.0,2.0723997050309135,1.002,1.0703997050309133,0.0,0,0.0,0.0,111
0.7,concentrated,baseline,1,7,660,660,0,0.0,1.1397849462365592,2.0,2.035250328011289,1.003,1.032250328011289,0.0,0,0.0,0.0,93
0.7,concentrated,baseline,1,8,668,668,0,0.0,1.148936170212766,2.0,2.0460171942273293,1.001,1.0450171942273296,0.0,0,0.0,0.0,94
0.7,concentrated,baseline,1,9,696,696,0,0.0,1.1649484536082475,2.0,2.031954968369942,1.0,1.0319549683699418,0.0,0,0.0,0.0,97
0.7,concentrated,baseline,1,10,727,727,0,0.0,1.1553398058252426,2.0,2.0294714028140075,1.002,1.0274714028140075,0.0,0,0.0,0.0,103
0.7,concentrated,baseline,1,11,714,714,0,0.0,1.1764705882352942,2.0,2.036546596166783,1.002,1.0345465961667828,0.0,0,0.0,0.0,102
0.7,concentrated,baseline,1,12,654,654,0,0.0,1.120879120879121,2.0,2.025976484631982,1.001,1.0249764846319822,0.0,0,0.0,0.0,91
0.7,concentrated,baseline,2,13,706,706,0,0.0,1.145631067961165,2.0,2.063222145811091,1.002,1.0612221458110906,0.0,0,0.0,0.0,103
0.7,concentrated,baseline,2,14,724,724,0,0.0,1.1844660194174756,2.0,2.046333800502013,1.001,1.0453338005020127,0.0,0,0.0,0.0,103
0.7,concentrated,baseline,2,15,685,685,0,0.0,1.2474226804123711,2.0,2.0599996024539835,0.993,1.0669996024539834,0.0,0,0.0,0.0,97
0.7,concentrated,baseline,2,16,679,679,0,0.0,1.1702127659574468,2.0,2.0275048303344927,1.001,1.0265048303344928,0.0,0,0.0,0.0,94
0.7,concentrated,baseline,2,17,744,744,0,0.0,1.1057692307692308,2.0,2.041816500883009,1.002,1.0398165008830091,0.0,0,0.0,0.0,104
0.7,concentrated,baseline,2,18,706,706,0,0.0,1.18,2.0,2.04377569088874,1.002,1.04177569088874,0.0,0,0.0,0.0,100
0.7,concentrated,baseline,3,19,653,653,0,0.0,1.120879120879121,2.0,2.0465810645755464,1.002,1.0445810645755464,0.0,0,0.0,0.0,91
0.7,concentrated,baseline,3,20,721,721,0,0.0,1.2380952380952381,2.0,2.0666297442687114,0.998,1.0686297442687112,0.0,0,0.0,0.0,105
0.7,concentrated,baseline,3,21,717,717,0,0.0,1.2352941176470589,2.0,2.0433882818372426,1.001,1.0423882818372427,0.0,0,0.0,0.0,102
0.7,concentrated,baseline,3,22,688,688,0,0.0,1.1030927835051547,2.0,2.0245533927168817,0.999,1.0255533927168816,0.0,0,0.0,0.0,97
0.7,concentrated,baseline,3,23,704,704,0,0.0,1.1326530612244898,2.0,2.0552287710264556,1.002,1.0532287710264554,0.0,0,0.0,0.0,98
0.7,concentrated,baseline,3,24,674,674,0,0.0,1.183673469387755,2.0,2.0349187406740343,1.0,1.034918740674034,0.0,0,0.0,0.0,98
0.7,concentrated,baseline,4,25,688,688,0,0.0,1.1818181818181819,2.0,2.054877622617525,1.001,1.0538776226175253,0.0,0,0.0,0.0,99
0.7,concentrated,baseline,4,26,688,688,0,0.0,1.21,2.0,2.0543124003903794,0.999,1.0553124003903795,0.0,0,0.0,0.0,100
0.7,concentrated,baseline,4,27,671,671,0,0.0,1.1237113402061856,2.0,2.063107334851839,1.003,1.0601073348518393,0.0,0,0.0,0.0,97
0.7,concentrated,baseline,4,28,645,645,0,0.0,1.1612903225806452,2.0,2.0451942866451724,1.002,1.0431942866451724,0.0,0,0.0,0.0,93
0.7,concentrated,baseline,4,29,745,745,0,0.0,1.2019230769230769,2.0,2.0493492875330617,1.001,1.0483492875330616,0.0,0,0.0,0.0,104
0.7,concentrated,baseline,4,30,693,693,0,0.0,1.2135922330097086,2.0,2.056853783921923,0.996,1.060853783921923,0.0,0,0.0,0.0,103
0.7,concentrated,jsq,0,1,677,677,0,0.0,1.1237113402061856,2.0,2.0462553305305775,1.0,1.0462553305305773,0.0,0,0.0,0.0,97
0.7,concentrated,jsq,0,2,698,698,0,0.0,1.2574257425742574,2.0,2.0450387733752278,0.999,1.0460387733752277,0.0,0,0.0,0.0,101
0.7,concentrated,jsq,0,3,704,704,0,0.0,1.1683168316831682,2.0,2.036127959620126,1.0,1.0361279596201258,0.0,0,0.0,0.0,101
0.7,concentrated,jsq,0,4,732,732,0,0.0,1.1851851851851851,2.0,2.0406652346070704,1.002,1.0386652346070706,0.0,0,0.0,0.0,108
0.7,concentrated,jsq,0,5,670,670,0,0.0,1.1734693877551021,2.0,2.036136794337888,1.001,1.035136794337888,0.0,0,0.0,0.0,98
0.7,concentrated,jsq,0,6,749,749,0,0.0,1.1441441441441442,2.0,2.0723997050309135,1.002,1.0703997050309133,0.0,0,0.0,0.0,111
0.7,concentrated,jsq,1,7,660,660,0,0.0,1.1397849462365592,2.0,2.035250328011289,1.003,1.032250328011289,0.0,0,0.0,0.0,93
0.7,concentrated,jsq,1,8,668,668,0,0.0,1.148936170212766,2.0,2.0460171942273293,1.001,1.0450171942273296,0.0,0,0.0,0.0,94
0.7,concentrated,jsq,1,9,696,696,0,0.0,1.1649484536082475,2.0,2.031954968369942,1.0,1.0319549683699418,0.0,0,0.0,0.0,97
0.7,concentrated,jsq,1,10,727,727,0,0.0,1.1553398058252426,2.0,2.0294714028140075,1.002,1.0274714028140075,0.0,0,0.0,0.0,103
0.7,concentrated,jsq,1,11,714,714,0,0.0,1.1764705882352942,2.0,2.036546596166783,1.002,1.0345465961667828,0.0,0,0.0,0.0,102
0.7,concentrated,jsq,1,12,654,654,0,0.0,1.120879120879121,2.0,2.025976484631982,1.001,1.0249764846319822,0.0,0,0.0,0.0,91
0.7,concentrated,jsq,2,13,706,706,0,0.0,1.145631067961165,2.0,2.063222145811091,1.002,1.0612221458110906,0.0,0,0.0,0.0,103
0.7,concentrated,jsq,2,14,724,724,0,0.0,1.1844660194174756,2.0,2.046333800502013,1.001,1.0453338005020127,0.0,0,0.0,0.0,103
0.7,concentrated,jsq,2,15,685,685,0,0.0,1.2474226804123711,2.0,2.0599996024539835,0.993,1.0669996024539834,0.0,0,0.0,0.0,97
0.7,concentrated,jsq,2,16,679,679,0,0.0,1.1702127659574468,2.0,2.0275048303344927,1.001,1.0265048303344928,0.0,0,0.0,0.0,94
0.7,concentrated,jsq,2,17,744,744,0,0.0,1.1057692307692308,2.0,2.041816500883009,1.002,1.0398165008830091,0.0,0,0.0,0.0,104
0.7,concentrated,jsq,2,18,706,706,0,0.0,1.18,2.0,2.04377569088874,1.002,1.04177569088874,0.0,0,0.0,0.0,100
0.7,concentrated,jsq,3,19,653,653,0,0.0,1.120879120879121,2.0,2.0465810645755464,1.002,1.0445810645755464,0.0,0,0.0,0.0,91
0.7,concentrated,jsq,3,20,721,721,0,0.0,1.2380952380952381,2.0,2.0666297442687114,0.998,1.0686297442687112,0.0,0,0.0,0.0,105
0.7,concentrated,jsq,3,21,717,717,0,0.0,1.2352941176470589,2.0,2.0433882818372426,1.001,1.0423882818372427,0.0,0,0.0,0.0,102
0.7,concentrated,jsq,3,22,688,688,0,0.0,1.1030927835051547,2.0,2.0245533927168817,0.999,1.0255533927168816,0.0,0,0.0,0.0,97
0.7,concentrated,jsq,3,23,704,704,0,0.0,1.1326530612244898,2.0,2.0552287710264556,1.002,1.0532287710264554,0.0,0,0.0,0.0,98
0.7,concentrated,jsq,3,24,674,674,0,0.0,1.183673469387755,2.0,2.0349187406740343,1.0,1.034918740674034,0.0,0,0.0,0.0,98
0.7,concentrated,jsq,4,25,688,688,0,0.0,1.1818181818181819,2.0,2.054877622617525,1.001,1.0538776226175253,0.0,0,0.0,0.0,99
0.7,concentrated,jsq,4,26,688,688,0,0.0,1.21,2.0,2.0543124003903794,0.999,1.0553124003903795,0.0,0,0.0,0.0,100
0.7,concentrated,jsq,4,27,671,671,0,0.0,1.1237113402061856,2.0,2.063107334851839,1.003,1.0601073348518393,0.0,0,0.0,0.0,97
0.7,concentrated,jsq,4,28,645,645,0,0.0,1.1612903225806452,2.0,2.0451942866451724,1.002,1.0431942866451724,0.0,0,0.0,0.0,93
0.7,concentrated,jsq,4,29,745,745,0,0.0,1.2019230769230769,2.0,2.0493492875330617,1.001,1.0483492875330616,0.0,0,0.0,0.0,104
0.7,concentrated,jsq,4,30,693,693,0,0.0,1.2135922330097086,2.0,2.056853783921923,0.996,1.060853783921923,0.0,0,0.0,0.0,103
0.7,concentrated,ours,0,1,677,677,0,0.0,1.3495145631067962,2.0,2.76215865066749,1.0,1.76215865066749,0.0,0,0.0,0.0,618
0.7,concentrated,ours,0,2,698,698,0,0.0,1.3771251931993818,2.0,2.7583270743866377,1.0,1.758327074386638,0.0,0,0.0,0.0,647
0.7,concentrated,ours,0,3,704,704,0,0.0,1.401854714064915,2.0,2.747153077313459,0.999,1.7481530773134593,0.0,0,0.0,0.0,647
0.7,concentrated,ours,0,4,732,732,0,0.0,1.3950995405819295,2.0,2.7522784129398037,1.001,1.7512784129398038,0.0,0,0.0,0.000999000999000999,653
0.7,concentrated,ours,0,5,670,670,0,0.0,1.3973727422003284,2.0,2.7447896549010693,1.0,1.7447896549010693,0.0,0,0.0,0.0,609
0.7,concentrated,ours,0,6,749,749,0,0.0,1.364963503649635,2.0,2.7657872228744997,1.002,1.7637872228744997,0.0,0,0.0,0.0,685
0.7,concentrated,ours,1,7,660,660,0,0.0,1.3028720626631853,2.0,2.740247852478084,1.003,1.7372478524780837,0.0,0,0.0,0.0,766
0.7,concentrated,ours,1,8,668,668,0,0.0,1.3067400275103163,2.0,2.704994502976247,1.001,1.703994502976247,0.0,0,0.0,0.0,727
0.7,concentrated,ours,1,9,696,696,0,0.0,1.3216520650813517,2.0,2.7466739911099363,1.001,1.7456739911099364,0.0,0,0.0,0.0,799
0.7,concentrated,ours,1,10,727,727,0,0.0,1.3470873786407767,2.0,2.746438733143005,1.001,1.745438733143005,0.0,0,0.0,0.000999000999000999,824
0.7,concentrated,ours,1,11,714,714,0,0.0,1.3162393162393162,2.0,2.7660163382676273,1.002,1.7640163382676273,0.0,0,0.0,0.0,819
0.7,concentrated,ours,1,12,654,654,0,0.0,1.3095238095238095,2.0,2.738026816095852,1.001,1.737026816095852,0.0,0,0.0,0.0,756
0.7,concentrated,ours,2,13,706,706,0,0.0,1.3646723646723646,2.0,2.7477320245282684,1.002,1.7457320245282686,0.0,0,0.0,0.0,702
0.7,concentrated,ours,2,14,724,724,0,0.0,1.3502747252747254,2.0,2.7497554783445937,1.002,1.7477554783445939,0.0,0,0.0,0.0,728
0.7,concentrated,ours,2,15,685,685,0,0.0,1.361671469740634,2.0,2.7455015731664787,0.993,1.7525015731664788,0.0,0,0.0,0.0,694
0.7,concentrated,ours,2,16,679,679,0,0.0,1.3588235294117648,2.0,2.7508241304402636,1.0,1.7508241304402636,0.0,0,0.0,0.0,680
0.7,concentrated,ours,2,17,744,744,0,0.0,1.3723252496433667,2.0,2.7441101284049676,1.002,1.7421101284049674,0.0,0,0.0,0.0,701
0.7,concentrated,ours,2,18,706,706,0,0.0,1.3526244952893673,2.0,2.7752340444077817,1.001,1.7742340444077818,0.0,0,0.0,0.0,743
0.7,concentrated,ours,3,19,653,653,0,0.0,1.4198606271777003,2.0,2.760929830604819,1.002,1.7589298306048191,0.0,0,0.0,0.0,574
0.7,concentrated,ours,3,20,721,721,0,0.0,1.445880452342488,2.0,2.76085438055941,0.998,1.7628543805594097,0.0,0,0.0,0.0,619
0.7,concentrated,ours,3,21,717,717,0,0.0,1.3738317757009346,2.0,2.763541018964764,1.002,1.7615410189647638,0.0,0,0.0,0.0,642
0.7,concentrated,ours,3,22,688,688,0,0.0,1.3640776699029127,2.0,2.757658162672441,0.999,1.758658162672441,0.0,0,0.0,0.0,618
0.7,concentrated,ours,3,23,704,704,0,0.0,1.3338582677165354,2.0,2.7560157060839305,1.001,1.7550157060839309,0.0,0,0.0,0.0,635
0.7,concentrated,ours,3,24,674,674,0,0.0,1.3908794788273615,2.0,2.766623152092011,1.001,1.765623152092011,0.0,0,0.0,0.0,614
0.7,concentrated,ours,4,25,688,688,0,0.0,1.3540802213001384,2.0,2.7609603812072283,1.002,1.7589603812072283,0.0,0,0.0,0.0,723
0.7,concentrated,ours,4,26,688,688,0,0.0,1.36376604850214,2.0,2.7370273030153904,0.999,1.7380273030153905,0.0,0,0.0,0.0,701
0.7,concentrated,ours,4,27,671,671,0,0.0,1.3437945791726105,2.0,2.759493121821917,1.002,1.7574931218219172,0.0,0,0.0,0.0,701
0.7,concentrated,ours,4,28,645,645,0,0.0,1.362297496318115,2.0,2.74760916332335,1.002,1.74560916332335,0.0,0,0.0,0.0,679
0.7,concentrated,ours,4,29,745,745,0,0.0,1.3180661577608141,2.0,2.7749411236804993,1.001,1.7739411236804994,0.0,0,0.0,0.0,786
0.7,concentrated,ours,4,30,693,693,0,0.0,1.3682678311499272,2.0,2.7575818712609625,0.996,1.7615818712609626,0.0,0,0.0,0.0,687
0.7,concentrated,B3_use_queue_term_False,0,1,677,677,0,0.0,1.3495145631067962,2.0,2.76215865066749,1.0,1.76215865066749,0.0,0,0.0,0.0,618
0.7,concentrated,B3_use_queue_term_False,0,2,698,698,0,0.0,1.3771251931993818,2.0,2.7583270743866377,1.0,1.758327074386638,0.0,0,0.0,0.0,647
0.7,concentrated,B3_use_queue_term_False,0,3,704,704,0,0.0,1.401854714064915,2.0,2.747153077313459,0.999,1.7481530773134593,0.0,0,0.0,0.0,647
0.7,concentrated,B3_use_queue_term_False,0,4,732,732,0,0.0,1.3935681470137826,2.0,2.7522784129398037,1.001,1.7512784129398038,0.0,0,0.0,0.0,653
0.7,concentrated,B3_use_queue_term_False,0,5,670,670,0,0.0,1.3973727422003284,2.0,2.7447896549010693,1.0,1.7447896549010693,0.0,0,0.0,0.0,609
0.7,concentrated,B3_use_queue_term_False,0,6,749,749,0,0.0,1.364963503649635,2.0,2.7657872228744997,1.002,1.7637872228744997,0.0,0,0.0,0.0,685
0.7,concentrated,B3_use_queue_term_False,1,7,660,660,0,0.0,1.3028720626631853,2.0,2.740247852478084,1.003,1.7372478524780837,0.0,0,0.0,0.0,766
0.7,concentrated,B3_use_queue_term_False,1,8,668,668,0,0.0,1.3067400275103163,2.0,2.704994502976247,1.001,1.703994502976247,0.0,0,0.0,0.0,727
0.7,concentrated,B3_use_queue_term_False,1,9,696,696,0,0.0,1.3216520650813517,2.0,2.7466739911099363,1.001,1.7456739911099364,0.0,0,0.0,0.0,799
0.7,concentrated,B3_use_queue_term_False,1,10,727,727,0,0.0,1.345873786407767,2.0,2.746438733143005,1.001,1.745438733143005,0.0,0,0.0,0.0,824
0.7,concentrated,B3_use_queue_term_False,1,11,714,714,0,0.0,1.3162393162393162,2.0,2.7660163382676273,1.002,1.7640163382676273,0.0,0,0.0,0.0,819
0.7,concentrated,B3_use_queue_term_False,1,12,654,654,0,0.0,1.3095238095238095,2.0,2.738026816095852,1.001,1.737026816095852,0.0,0,0.0,0.0,756
0.7,concentrated,B3_use_queue_term_False,2,13,706,706,0,0.0,1.3646723646723646,2.0,2.7477320245282684,1.002,1.7457320245282686,0.0,0,0.0,0.0,702
0.7,concentrated,B3_use_queue_term_False,2,14,724,724,0,0.0,1.3502747252747254,2.0,2.7497554783445937,1.002,1.7477554783445939,0.0,0,0.0,0.0,728
0.7,concentrated,B3_use_queue_term_False,2,15,685,685,0,0.0,1.361671469740634,2.0,2.7455015731664787,0.993,1.7525015731664788,0.0,0,0.0,0.0,694
0.7,concentrated,B3_use_queue_term_False,2,16,679,679,0,0.0,1.3588235294117648,2.0,2.7508241304402636,1.0,1.7508241304402636,0.0,0,0.0,0.0,680
0.7,concentrated,B3_use_queue_term_False,2,17,744,744,0,0.0,1.3723252496433667,2.0,2.7441101284049676,1.002,1.7421101284049674,0.0,0,0.0,0.0,701
0.7,concentrated,B3_use_queue_term_False,2,18,706,706,0,0.0,1.3526244952893673,2.0,2.7752340444077817,1.001,1.7742340444077818,0.0,0,0.0,0.0,743
0.7,concentrated,B3_use_queue_term_False,3,19,653,653,0,0.0,1.4198606271777003,2.0,2.760929830604819,1.002,1.7589298306048191,0.0,0,0.0,0.0,574
0.7,concentrated,B3_use_queue_term_False,3,20,721,721,0,0.0,1.445880452342488,2.0,2.76085438055941,0.998,1.7628543805594097,0.0,0,0.0,0.0,619
0.7,concentrated,B3_use_queue_term_False,3,21,717,717,0,0.0,1.3738317757009346,2.0,2.763541018964764,1.002,1.7615410189647638,0.0,0,0.0,0.0,642
