config,policy,layout_id,seed,n_uavs,n_stations,mission_rate,missions_total,missions_completed,unfinished_at_cap,miss_rate,makespan_min,mission_flight_energy_wh,station_trip_energy_wh,end_of_run_stored_charge_change_wh,mission_flight_energy_per_completed_wh,station_trip_energy_per_completed_wh,stored_charge_change_per_completed_wh,total_charge_energy_ticked_wh,safety_violations,charge_sessions
fleet_20_centre,baseline_full,2,18,20,5,0.8,811,811,0,0.0,1002.0,7984.519507988229,569.0170080982423,-304.2404522341578,9.845276828592144,0.7016239310705823,-0.3751423578719578,8249.296063851998,0,118
fleet_20_centre,baseline_full,3,19,20,5,0.8,768,768,0,0.0,1002.0,7708.35863067968,483.970189781875,-320.80721893187786,10.036925300364166,0.6301695179451497,-0.41771773298421594,7871.521601529386,0,115
fleet_20_centre,baseline_full,3,20,20,5,0.8,811,811,0,0.0,999.0,8034.414288045935,496.079977242963,-324.9375151454615,9.90679936873728,0.6116892444426177,-0.4006627806972398,8205.556750143109,0,120
fleet_20_centre,baseline_full,3,21,20,5,0.8,820,820,0,0.0,1001.0,8245.316068643815,486.41721192096725,-411.993006162572,10.055263498346116,0.5931917218548381,-0.5024304953202098,8319.740274401898,0,122
fleet_20_centre,baseline_full,3,22,20,5,0.8,778,778,0,0.0,997.0,7682.517046581708,502.639617151642,-390.12101052645386,9.87470057401248,0.6460663459532674,-0.501440887566136,7795.035653206612,0,115
fleet_20_centre,baseline_full,3,23,20,5,0.8,788,788,0,0.0,1000.0,7670.146109664055,501.7097984533209,-271.01462976968645,9.733687956426467,0.6366875614889859,-0.343927195139196,7900.8412783474,0,116
fleet_20_centre,baseline_full,3,24,20,5,0.8,766,766,0,0.0,1001.0,7789.367310805818,512.6906095936056,-292.941012571826,10.168886828728223,0.6693088898088846,-0.38242952032875455,8009.116907827307,0,116
fleet_20_centre,baseline_full,4,25,20,5,0.8,782,782,0,0.0,1001.0,7860.606359173445,610.8384040151354,-286.63056493837036,10.051926290503125,0.7811232787917333,-0.36653524928180353,8184.8141982498855,0,118
fleet_20_centre,baseline_full,4,26,20,5,0.8,777,777,0,0.0,1000.0,7405.165677514082,541.2011794344918,-319.531234925945,9.53045775741838,0.6965266144588054,-0.4112371105868018,7626.835622022352,0,111
fleet_20_centre,baseline_full,4,27,20,5,0.8,789,789,0,0.0,1002.0,7997.453486824736,630.2660387722369,-449.43228560029405,10.136189463656192,0.7988162722081583,-0.5696226686949227,8178.2872399963535,0,118
fleet_20_centre,baseline_full,4,28,20,5,0.8,744,744,0,0.0,1001.0,7638.363486751696,542.3827885997854,-452.77903936029986,10.26661758972002,0.7290091244620771,-0.6085739776348117,7727.967235990903,0,112
fleet_20_centre,baseline_full,4,29,20,5,0.8,865,865,0,0.0,1000.0,8468.258403410053,627.20000284787,-518.1946654824416,9.7898941079885,0.7250867084946474,-0.5990689774363487,8577.263740775219,0,124
fleet_20_centre,baseline_full,4,30,20,5,0.8,791,791,0,0.0,1002.0,8061.731902654722,676.8070390684181,-271.4586764155879,10.191822885783466,0.85563468908776,-0.34318416740276597,8467.08026530728,0,121
fleet_40,ours_partial,0,1,40,10,0.8,787,787,0,0.0,1001.0,7720.324019610174,2065.598416713924,-578.7938758403992,9.809814510305177,2.6246485599922798,-0.7354432983994907,9207.128560483634,0,1026
fleet_40,ours_partial,0,2,40,10,0.8,819,819,0,0.0,1001.0,8317.722077766815,2160.0847066096644,-631.6838070165039,10.155948812902095,2.6374660642364645,-0.771286699653851,9846.12297735997,0,1050
fleet_40,ours_partial,0,3,40,10,0.8,810,810,0,0.0,1000.0,8016.931097124751,2105.39768470946,-575.7795024672724,9.897445798919446,2.5992564008758765,-0.7108388919349042,9546.549279366904,0,1015
fleet_40,ours_partial,0,4,40,10,0.8,816,816,0,0.0,1002.0,7822.703036508606,2281.755815860424,-580.50886037427,9.586645878074272,2.796269382181892,-0.7114079171253308,9523.949991994712,0,1047
fleet_40,ours_partial,0,5,40,10,0.8,760,760,0,0.0,1001.0,7608.519810607624,2041.9512918387102,-575.5539266327178,10.011210277115294,2.68677801557725,-0.7573077982009444,9074.9171758135,0,1020
fleet_40,ours_partial,0,6,40,10,0.8,849,849,0,0.0,1000.0,8438.817326203913,2175.3918393253157,-641.9491513504084,9.939714165140062,2.5622989862488996,-0.7561238531806931,9972.260014178844,0,1068
fleet_40,ours_partial,1,7,40,10,0.8,735,735,0,0.0,1001.0,7049.380804962736,2469.172394843251,-621.121045323036,9.590994292466307,3.359418224276532,-0.8450626466980082,8897.432154482802,0,908
fleet_40,ours_partial,1,8,40,10,0.8,773,773,0,0.0,1001.0,7348.083932634739,2579.162593049659,-603.3753347928309,9.5059300551549,3.336562216105639,-0.7805631756698977,9323.871190891488,0,988
fleet_40,ours_partial,1,9,40,10,0.8,796,796,0,0.0,1001.0,7738.7701707195965,2714.1365894491723,-595.4560861218299,9.722073078793462,3.4097193334788596,-0.7480604097007914,9857.450674046919,0,1006
fleet_40,ours_partial,1,10,40,10,0.8,837,837,0,0.0,1002.0,8353.779399632425,2861.4763271061793,-586.2464088565065,9.980620549142683,3.418729184117299,-0.7004138696015609,10629.009317882199,0,1071
fleet_40,ours_partial,1,11,40,10,0.8,790,790,0,0.0,1002.0,7703.704026132253,2622.6443904475173,-575.5395736210667,9.751524083711713,3.3198030258829334,-0.7285311058494515,9750.808842958684,0,1000
fleet_40,ours_partial,1,12,40,10,0.8,745,745,0,0.0,1002.0,7382.4199535225725,2524.9792347288603,-517.8930255624342,9.909288528218218,3.3892338721192754,-0.6951584235737372,9389.506162688926,0,947
fleet_40,ours_partial,2,13,40,10,0.8,803,803,0,0.0,1002.0,8160.901750218456,2302.0946651856357,-652.5299817906754,10.163015878229709,2.8668675780643036,-0.8126151703495335,9810.46643361339,0,1069
fleet_40,ours_partial,2,14,40,10,0.8,829,829,0,0.0,1001.0,8800.699206294732,2403.6134037228894,-650.0099408458333,10.616042468389303,2.8994130322350897,-0.7840891928176518,10554.3026691719,0,1121
fleet_40,ours_partial,2,15,40,10,0.8,781,781,0,0.0,1001.0,7826.380831151592,2275.002441622414,-602.5586655613571,10.020974175610233,2.9129352645613498,-0.7715219789518016,9498.824607212588,0,1062
fleet_40,ours_partial,2,16,40,10,0.8,776,776,0,0.0,1002.0,7970.277645603656,2267.6127229738936,-641.2673172274478,10.270976347427393,2.9221813440385227,-0.8263754087982575,9596.623051350074,0,1055
fleet_40,ours_partial,2,17,40,10,0.8,839,839,0,0.0,998.0,8634.402122070102,2346.198562131961,-559.0604306056349,10.291301694958404,2.7964226008724204,-0.6663413952391357,10421.540253596519,0,1140
fleet_40,ours_partial,2,18,40,10,0.8,809,809,0,0.0,1000.0,8355.457620394931,2345.1208671068366,-581.7313188686056,10.328130556730446,2.898789699761232,-0.7190745597881405,10118.847168633194,0,1088
fleet_40,ours_partial,3,19,40,10,0.8,773,773,0,0.0,1002.0,7788.378884383096,2271.519997449489,-630.974468172419,10.075522489499477,2.938576969533621,-0.8162670998349535,9428.924413660123,0,975
fleet_40,ours_partial,3,20,40,10,0.8,803,803,0,0.0,1001.0,8030.025624352924,2160.3865455037217,-613.4527269975597,10.000031910775746,2.690394203616092,-0.7639510921513819,9576.959442859039,0,995
fleet_40,ours_partial,3,21,40,10,0.8,804,804,0,0.0,1002.0,7986.645074201689,2299.7295070090554,-628.9187221802698,9.93363815199215,2.860360083344596,-0.7822372166421266,9657.455859030446,0,985
fleet_40,ours_partial,3,22,40,10,0.8,778,778,0,0.0,1000.0,7835.348265000796,2060.5759054828545,-555.9679723523825,10.071141728792798,2.6485551484355456,-0.7146117896560187,9339.956198131216,0,945
fleet_40,ours_partial,3,23,40,10,0.8,786,786,0,0.0,1001.0,7708.608741315024,2104.435254228767,-551.3233645246027,9.807390256125986,2.677398542275785,-0.7014292169524207,9261.720631019103,0,971
fleet_40,ours_partial,3,24,40,10,0.8,762,762,0,0.0,1001.0,7515.94827929877,2097.664371956321,-556.9772839758555,9.863449185431456,2.752840383144778,-0.7309413175536161,9056.635367279123,0,950
fleet_40,ours_partial,4,25,40,10,0.8,798,798,0,0.0,1001.0,7690.072338532639,2533.4584852059834,-596.9763927040564,9.636682128487017,3.1747600065237886,-0.7480907176742561,9626.554431034523,0,951
fleet_40,ours_partial,4,26,40,10,0.8,778,778,0,0.0,1002.0,7103.916593430526,2444.3684881816425,-578.9200909049556,9.130998192070084,3.141861810002111,-0.7441132273842617,8969.364990707096,0,950
fleet_40,ours_partial,4,27,40,10,0.8,799,799,0,0.0,1001.0,7533.089996340511,2529.2368519631027,-637.8014761054737,9.42814768002567,3.1655029436334203,-0.7982496572033464,9424.525372198075,0,932
fleet_40,ours_partial,4,28,40,10,0.8,750,750,0,0.0,1002.0,7101.592979589684,2345.894770776565,-567.1316503585872,9.468790639452912,3.1278596943687536,-0.7561755338114496,8880.356100007519,0,890
fleet_40,ours_partial,4,29,40,10,0.8,838,838,0,0.0,1002.0,7804.279705912945,2494.211332335743,-616.6356804844312,9.31298294261688,2.9763858381094783,-0.7358421008167436,9681.855357764254,0,970
fleet_40,ours_partial,4,30,40,10,0.8,751,751,0,0.0,996.0,7187.365522035759,2307.8249127524964,-545.8156146928839,9.570393504708067,3.073002546940741,-0.7267851061156909,8949.374820095234,0,894
fleet_40,ours_full,0,1,40,10,0.8,787,787,0,0.0,1001.0,8160.1639182822155,471.0545193965558,-330.30994549682845,10.368696211286169,0.5985444973272628,-0.4197076816986384,8300.90849218166,0,138
fleet_40,ours_full,0,2,40,10,0.8,819,819,0,0.0,1000.0,8268.508164253079,455.5891296845357,-253.7115946419042,10.095858564411573,0.5562748836197017,-0.30978216683993187,8470.385699295435,0,141
fleet_40,ours_full,0,3,40,10,0.8,810,810,0,0.0,1000.0,8212.95570987476,470.4594541169215,-343.6416530497361,10.139451493672542,0.5808141408850883,-0.42424895438239024,8339.77351094164,0,138
fleet_40,ours_full,0,4,40,10,0.8,816,816,0,0.0,1002.0,8221.98326055935,455.12707552109896,-287.0857138738285,10.075959878136457,0.5577537690209546,-0.35182072778655454,8390.024622206336,0,140
fleet_40,ours_full,0,5,40,10,0.8,760,760,0,0.0,1001.0,7949.183540008637,429.32735722652956,-332.5888613707801,10.459452026327153,0.5649044174033284,-0.43761692285628956,8045.922035864077,0,134
fleet_40,ours_full,0,6,40,10,0.8,849,849,0,0.0,1000.0,8796.615763415528,473.5393580446481,-268.83458455983714,10.361149309087784,0.5577613168959342,-0.31664850949332995,9001.320536900172,0,150
fleet_40,ours_full,1,7,40,10,0.8,735,735,0,0.0,1001.0,7482.372212214083,509.86458723276473,-354.5947002345105,10.180098247910317,0.6936933159629453,-0.48244176902654495,7637.642099212059,0,130
fleet_40,ours_full,1,8,40,10,0.8,773,773,0,0.0,1000.0,7726.954835145214,542.3989634230659,-212.71954409477695,9.99606058880364,0.7016804183998265,-0.2751869910669818,8056.634254473179,0,132
fleet_40,ours_full,1,9,40,10,0.8,796,796,0,0.0,1001.0,7999.749293655561,557.2842147152734,-268.4369764195517,10.049936298562262,0.7001057973809967,-0.33723238243662274,8288.596531950981,0,138
fleet_40,ours_full,1,10,40,10,0.8,837,837,0,0.0,1002.0,8629.781395246786,660.5290004802637,-258.00644796852316,10.310372037331883,0.7891624856395026,-0.30825143126466326,9032.303947758355,0,149
fleet_40,ours_full,1,11,40,10,0.8,790,790,0,0.0,1002.0,8104.586753054698,596.1329867915006,-225.92360658912122,10.25897057348696,0.7545987174575957,-0.2859792488469889,8474.79613325681,0,140
fleet_40,ours_full,1,12,40,10,0.8,745,745,0,0.0,1002.0,7548.663689232737,541.2588996433948,-219.96081257274545,10.132434482191593,0.7265220129441541,-0.29524941284932277,7869.9617763030865,0,135
fleet_40,ours_full,2,13,40,10,0.8,803,803,0,0.0,1002.0,8050.261177871919,443.5716250033464,-344.0249297311144,10.025231852891556,0.552393057289348,-0.4284245700262944,8149.807873143828,0,135
fleet_40,ours_full,2,14,40,10,0.8,829,829,0,0.0,1000.0,8586.92938533997,462.0327214795178,-331.5100245449788,10.358177786899844,0.5573374203613002,-0.3998914650723508,8717.452082274292,0,146
fleet_40,ours_full,2,15,40,10,0.8,781,781,0,0.0,1001.0,7922.685183599873,459.3838433410525,-234.4577283577058,10.14428320563364,0.5881995433304129,-0.30020195692407914,8147.611298582909,0,133
fleet_40,ours_full,2,16,40,10,0.8,776,776,0,0.0,1003.0,7955.748933340712,502.140878508011,-213.4343479855279,10.252253780078236,0.6470887609639316,-0.2750442628679483,8244.455463862872,0,135
fleet_40,ours_full,2,17,40,10,0.8,839,839,0,0.0,1000.0,8872.284953477272,492.8637178445098,-322.9953592541784,10.574833079233937,0.5874418567872584,-0.3849765902910351,9042.15331206743,0,152
fleet_40,ours_full,2,18,40,10,0.8,809,809,0,0.0,1000.0,8453.714673322993,539.9582304303583,-195.78745051268345,10.449585504725578,0.6674390981833848,-0.24201168172148757,8797.885453240448,0,146
fleet_40,ours_full,3,19,40,10,0.8,773,773,0,0.0,1001.0,8229.42533409308,506.9819534583639,-190.21973900763902,10.646087107494283,0.6558628117184526,-0.24607986935011517,8546.187548543548,0,139
fleet_40,ours_full,3,20,40,10,0.8,803,803,0,0.0,1002.0,8405.212380073126,506.9426644314531,-171.74378566286805,10.467263237949098,0.6313109146095307,-0.21387769073831636,8740.411258841503,0,146
fleet_40,ours_full,3,21,40,10,0.8,804,804,0,0.0,1002.0,8287.781818992122,512.2075587729656,-282.7715921691854,10.308186342030002,0.6370740780758279,-0.3517059604094346,8517.21778559561,0,142
fleet_40,ours_full,3,22,40,10,0.8,778,778,0,0.0,1000.0,8191.76320273829,470.2186123421464,-325.6720075314455,10.529258615344846,0.6043941032675404,-0.41860155209697364,8336.309807548678,0,141
fleet_40,ours_full,3,23,40,10,0.8,786,786,0,0.0,1002.0,7941.167538794996,501.06127264701746,-256.430527333446,10.103266588797705,0.6374825351743225,-0.3262474902461145,8185.798284108236,0,136
fleet_40,ours_full,3,24,40,10,0.8,762,762,0,0.0,1002.0,7815.6597388201335,418.65879029439725,-245.99438538661065,10.256771310787578,0.5494209846383166,-0.3228272774102502,7988.324143727596,0,136
fleet_40,ours_full,4,25,40,10,0.8,798,798,0,0.0,1000.0,8091.603083241318,588.1048117368841,-238.5825476383513,10.139853487771076,0.7369734482918348,-0.2989756236069565,8441.125347339559,0,143
fleet_40,ours_full,4,26,40,10,0.8,778,778,0,0.0,1001.0,7738.452477558769,570.2882814994799,-254.0004503044874,9.94659701485703,0.7330183566831362,-0.3264787278977987,8054.740308753439,0,139
fleet_40,ours_full,4,27,40,10,0.8,799,799,0,0.0,1002.0,7939.933427783691,551.8851059469109,-192.22627663638718,9.937338457801866,0.6907197821613403,-0.2405835752645647,8299.592257093907,0,139
fleet_40,ours_full,4,28,40,10,0.8,750,750,0,0.0,1002.0,7618.022228334634,527.4903342716766,-209.54260392027945,10.157362971112844,0.7033204456955688,-0.2793901385603726,7935.9699586857205,0,137
fleet_40,ours_full,4,29,40,10,0.8,838,838,0,0.0,1001.0,8581.855361035086,590.1609989507425,-290.3848313869962,10.240877519134948,0.7042494020891915,-0.34652127850476877,8881.631528598631,0,149
fleet_40,ours_full,4,30,40,10,0.8,751,751,0,0.0,997.0,7691.674001265182,507.13139638770133,-168.54455323190544,10.241909455745914,0.6752748287452748,-0.2244268351956131,8030.260844420663,0,139
fleet_40,baseline_adaptive,0,1,40,10,0.8,787,787,0,0.0,1001.0,7163.295299799215,1777.4118525010194,-624.6367554421371,9.102027064547922,2.258464869759872,-0.7936934630776837,8316.070396857856,0,603
fleet_40,baseline_adaptive,0,2,40,10,0.8,819,819,0,0.0,1000.0,7264.412293328931,1785.9111437646407,-574.1824210029303,8.869856280010904,2.1805996871363136,-0.701077437122015,8476.141016090409,0,625
fleet_40,baseline_adaptive,0,3,40,10,0.8,810,810,0,0.0,1000.0,7237.592605254496,1816.9768047729353,-687.3134389343161,8.935299512659872,2.243181240460414,-0.848535109795452,8367.255971092876,0,599
fleet_40,baseline_adaptive,0,4,40,10,0.8,816,816,0,0.0,1002.0,7200.66384465955,1930.1184323395512,-605.571337330949,8.824342946886704,2.365341216102391,-0.7421217369251826,8525.210939667935,0,620
fleet_40,baseline_adaptive,0,5,40,10,0.8,760,760,0,0.0,1001.0,6656.947463962717,1804.075620591063,-566.4991671396505,8.759141399950943,2.3737837113040303,-0.7453936409732242,7894.523917413894,0,582
fleet_40,baseline_adaptive,0,6,40,10,0.8,849,849,0,0.0,1001.0,7821.712587103759,1859.8022268445613,-626.7744613452882,9.21285345948617,2.1905797724906493,-0.7382502489343794,9054.740352602905,0,652
fleet_40,baseline_adaptive,1,7,40,10,0.8,735,735,0,0.0,1001.0,6355.0513417156935,2081.9979282813783,-707.8978737665708,8.646328356075774,2.832650242559698,-0.9631263588660827,7729.15139623028,0,555
fleet_40,baseline_adaptive,1,8,40,10,0.8,773,773,0,0.0,1001.0,6497.18811916785,2067.56296553038,-695.4341769611996,8.405159274473286,2.6747256992631048,-0.8996561150856398,7869.316907736802,0,581
fleet_40,baseline_adaptive,1,9,40,10,0.8,796,796,0,0.0,1001.0,6735.2691915202995,2105.0392522975685,-659.6005900409375,8.461393456683794,2.644521673740664,-0.8286439573378612,8180.707853776677,0,592
