rho,seed,t_r3a,L_r3a,block_r3a,t_r1,block_r1,t_c_analytic,L_c_analytic
1.1,14,24.039160737539987,4.3425476606802285,0.09569116655428186,18.766709085324685,0.1744848838848718,23.70555442647305,21.45782655511549
1.1,15,23.543598033297982,4.280411589686107,0.09151180243789164,18.76142754743126,0.17139280209462143,23.70555442647305,21.45782655511549
1.2,1,29.891210951568176,4.99626726365805,0.16503644863271372,22.06506852797026,0.21554559227462525,30.107091275993483,25.077853750900168
1.2,2,30.055166446556264,5.007258471179482,0.16471585879906164,22.120195173100594,0.21486339203883975,30.107091275993483,25.077853750900168
1.2,3,30.190730697486465,5.021360721138341,0.16816301327570238,22.467096012920106,0.21913358740843397,30.107091275993483,25.077853750900168
1.2,4,30.47543578017961,5.063057125981417,0.17180999039858194,22.436161536678352,0.21779510724150503,30.107091275993483,25.077853750900168
1.2,5,30.104733139918295,5.019961629313296,0.1641023419319701,21.91057401821177,0.21194263169648395,30.107091275993483,25.077853750900168
1.2,6,29.879987107885015,4.999749314689563,0.1650751601774273,22.409363561302666,0.21816603350716998,30.107091275993483,25.077853750900168
1.2,7,29.9064867824613,5.006087824708649,0.1628808693236193,22.042570449469874,0.215634455078728,30.107091275993483,25.077853750900168
1.2,8,30.27783926205673,5.030910655111967,0.1705723548772821,22.3692040183254,0.21814637276131604,30.107091275993483,25.077853750900168
1.2,9,30.14803424067519,5.034763105223302,0.16790108267716536,22.405226029570855,0.221106020741722,30.107091275993483,25.077853750900168
1.2,10,30.1369088409226,5.007006048195174,0.1677603300162658,22.362270893696547,0.2184754450070793,30.107091275993483,25.077853750900168
1.2,11,30.05717858685685,5.012033304980694,0.16463908663034132,22.476337062398866,0.21987985246771188,30.107091275993483,25.077853750900168
1.2,12,30.189230154994206,5.03242049299335,0.1652994232231502,22.272533996187228,0.2181050888509923,30.107091275993483,25.077853750900168
1.2,13,30.013651007547352,5.003686534874962,0.16758819214576745,22.207143186092978,0.21791886864505955,30.107091275993483,25.077853750900168
1.2,14,29.893524649891056,4.99963580686285,0.16114310483621277,22.19252294732565,0.2191521970615571,30.107091275993483,25.077853750900168
1.2,15,30.16262536061469,5.042303664641147,0.1636680316477978,21.972244499819535,0.21246667906515404,30.107091275993483,25.077853750900168
1.3,1,34.69056830435492,5.345233022479654,0.23011303778366218,26.138958054304016,0.26547352298834276,34.675446363065156,26.67215515332572
1.3,2,34.70960751688402,5.330205144868537,0.23302368999237275,26.218642040239434,0.264906468103517,34.675446363065156,26.67215515332572
1.3,3,34.68351584236481,5.335667223409066,0.22828087665344293,25.998716072353727,0.26413265364307137,34.675446363065156,26.67215515332572
1.3,4,34.909268335308,5.356800025133085,0.2324919912901718,25.966127066473184,0.26201371692019765,34.675446363065156,26.67215515332572
1.3,5,34.64556637136688,5.331701845625431,0.22873412877468144,25.814264857925373,0.25941300414538626,34.675446363065156,26.67215515332572
1.3,6,34.77990522267384,5.347294426041005,0.23351874683954252,25.955689128409023,0.26558012840562073,34.675446363065156,26.67215515332572
1.3,7,34.628337054808405,5.343399506150945,0.22891312394999858,25.752218289076133,0.2611795684338915,34.675446363065156,26.67215515332572
1.3,8,34.80997007862454,5.34147365842556,0.23371241874708287,25.978156080526613,0.26316539707156866,34.675446363065156,26.67215515332572
1.3,9,34.78202572649871,5.352283289764353,0.23355642217718817,25.87357418778241,0.26301679531526007,34.675446363065156,26.67215515332572
1.3,10,34.605260803498915,5.312908870032176,0.22940739045875758,26.01789567488381,0.2613820673900628,34.675446363065156,26.67215515332572
1.3,11,34.69059632577216,5.3273252229076045,0.23146416024090888,25.89817420789204,0.2621880515682388,34.675446363065156,26.67215515332572
1.3,12,34.644734801947514,5.327683977146281,0.22917904309281178,26.015355297737067,0.2626783741615133,34.675446363065156,26.67215515332572
1.3,13,34.399940416156696,5.320321813315497,0.2283579628481916,26.0122223138945,0.2650987257164293,34.675446363065156,26.67215515332572
1.3,14,34.61088334650145,5.332648650784306,0.2291946997514083,25.755550652176623,0.2590376222938475,34.675446363065156,26.67215515332572
1.3,15,34.73450811683495,5.338766743847083,0.23029991724452814,25.89196347575385,0.26395502984165997,34.675446363065156,26.67215515332572
1.4,1,38.37916782080899,5.49974074417285,0.28499997359986906,29.453520274896036,0.3052953576466486,38.500873550566304,27.500475201244363
1.4,2,38.2580035824677,5.482183919993311,0.28243324165487566,29.607284691606942,0.30599600019097234,38.500873550566304,27.500475201244363
1.4,3,38.49228104558324,5.493641118383503,0.28198480678424465,29.846787547291783,0.3103060448612343,38.500873550566304,27.500475201244363
1.4,4,38.58002862014334,5.510807272998944,0.28562355780426363,29.479710980226105,0.3035043605576421,38.500873550566304,27.500475201244363
1.4,5,38.54075171884947,5.498228679038247,0.28443814588939664,29.593102064578467,0.3047880965249738,38.500873550566304,27.500475201244363
1.4,6,38.46149121561285,5.498394359440409,0.2848612221345799,29.576358232073048,0.307650964274423,38.500873550566304,27.500475201244363
