rho,regime,seed,L_sim,L_d_analytic,L_c_analytic,block_frac,within_window
0.8,R3b_priority_jsq_travel,4,1.6574814840410323,1.627566604837445,2.1984498247757425,0.10769573697408749,0.39534578703790446
0.8,R3b_priority_jsq_travel,5,1.6752312906834195,1.627566604837445,2.1984498247757425,0.10962056765120173,0.3943282113248915
0.8,R3b_priority_jsq_travel,6,1.6821146779921126,1.627566604837445,2.1984498247757425,0.10923633783611501,0.3900989482855187
0.8,R3b_priority_jsq_travel,7,1.6749511917057198,1.627566604837445,2.1984498247757425,0.10832221527151137,0.392853373071311
0.8,R3b_priority_jsq_travel,8,1.6746484232898067,1.627566604837445,2.1984498247757425,0.10762461227728486,0.39260530537626387
0.8,R3b_priority_jsq_travel,9,1.6969704356988178,1.627566604837445,2.1984498247757425,0.10814123075046166,0.389383942840442
0.8,R3b_priority_jsq_travel,10,1.6645150462331404,1.627566604837445,2.1984498247757425,0.10682002646179162,0.3942909783515293
0.8,R3b_priority_jsq_travel,11,1.662235475598442,1.627566604837445,2.1984498247757425,0.10585314809867308,0.3940427651031778
0.8,R3b_priority_jsq_travel,12,1.6872570279757053,1.627566604837445,2.1984498247757425,0.10616390936632862,0.39123429938219967
0.8,R3b_priority_jsq_travel,13,1.6648058432200474,1.627566604837445,2.1984498247757425,0.10698778569085622,0.39272306169334503
0.8,R3b_priority_jsq_travel,14,1.6706749151460407,1.627566604837445,2.1984498247757425,0.10757550382403841,0.3946288488245524
0.8,R3b_priority_jsq_travel,15,1.6836337429945984,1.627566604837445,2.1984498247757425,0.11058972733037413,0.3890459539220792
0.9,R1_fcfs_fixed,1,2.1090572462758437,2.1289812655036062,5.8695615372367875,0.0812057524852611,0.35075368249211947
0.9,R1_fcfs_fixed,2,2.1532586498648976,2.1289812655036062,5.8695615372367875,0.08663810971396987,0.3422077886989836
0.9,R1_fcfs_fixed,3,2.1127931045503745,2.1289812655036062,5.8695615372367875,0.08376644891379063,0.3500855512794909
0.9,R1_fcfs_fixed,4,2.0842988248304324,2.1289812655036062,5.8695615372367875,0.08118308098966986,0.3549424865460081
0.9,R1_fcfs_fixed,5,2.1475088958764874,2.1289812655036062,5.8695615372367875,0.0851801508973071,0.3460267039948315
0.9,R1_fcfs_fixed,6,2.1486927616452007,2.1289812655036062,5.8695615372367875,0.08505751648773195,0.34290705800139765
0.9,R1_fcfs_fixed,7,2.148904772844676,2.1289812655036062,5.8695615372367875,0.08482681520224182,0.3435493679333114
0.9,R1_fcfs_fixed,8,2.143003204184683,2.1289812655036062,5.8695615372367875,0.0857804301361884,0.34552729196926585
0.9,R1_fcfs_fixed,9,2.1390398534678017,2.1289812655036062,5.8695615372367875,0.08512520580935296,0.34586910505334867
0.9,R1_fcfs_fixed,10,2.137618209958787,2.1289812655036062,5.8695615372367875,0.08469209833490574,0.3480759889902315
0.9,R1_fcfs_fixed,11,2.1303788767966156,2.1289812655036062,5.8695615372367875,0.08290972744175007,0.3451894351994651
0.9,R1_fcfs_fixed,12,2.1394657664238266,2.1289812655036062,5.8695615372367875,0.08526458616010855,0.3440305109615053
0.9,R1_fcfs_fixed,13,2.141281520957265,2.1289812655036062,5.8695615372367875,0.08353755047902686,0.345143170739581
0.9,R1_fcfs_fixed,14,2.1239365675865716,2.1289812655036062,5.8695615372367875,0.08358764089958107,0.3492629794951234
0.9,R1_fcfs_fixed,15,2.142250164104728,2.1289812655036062,5.8695615372367875,0.08347549971895431,0.34599782648460786
0.9,R2_priority_fixed,1,2.1090572462758437,2.1289812655036062,5.8695615372367875,0.0812057524852611,0.33269967081769314
0.9,R2_priority_fixed,2,2.1532586498648976,2.1289812655036062,5.8695615372367875,0.08663810971396987,0.3241328628629169
0.9,R2_priority_fixed,3,2.1127931045503745,2.1289812655036062,5.8695615372367875,0.08376644891379063,0.3325596834872537
0.9,R2_priority_fixed,4,2.0842988248304324,2.1289812655036062,5.8695615372367875,0.08118308098966986,0.33751302216872414
0.9,R2_priority_fixed,5,2.1475088958764874,2.1289812655036062,5.8695615372367875,0.0851801508973071,0.32789921395499083
0.9,R2_priority_fixed,6,2.1486927616452007,2.1289812655036062,5.8695615372367875,0.08505751648773195,0.3256356501639521
0.9,R2_priority_fixed,7,2.148904772844676,2.1289812655036062,5.8695615372367875,0.08482681520224182,0.3252681372733682
0.9,R2_priority_fixed,8,2.143003204184683,2.1289812655036062,5.8695615372367875,0.0857804301361884,0.3275036311898964
0.9,R2_priority_fixed,9,2.1390398534678017,2.1289812655036062,5.8695615372367875,0.08512520580935296,0.32741465825695465
0.9,R2_priority_fixed,10,2.137618209958787,2.1289812655036062,5.8695615372367875,0.08469209833490574,0.33061687085109825
0.9,R2_priority_fixed,11,2.1303788767966156,2.1289812655036062,5.8695615372367875,0.08290972744175007,0.32635915576502056
0.9,R2_priority_fixed,12,2.1394657664238266,2.1289812655036062,5.8695615372367875,0.08526458616010855,0.3264985758674262
0.9,R2_priority_fixed,13,2.141281520957265,2.1289812655036062,5.8695615372367875,0.08353755047902686,0.32636041794449644
0.9,R2_priority_fixed,14,2.1239365675865716,2.1289812655036062,5.8695615372367875,0.08358764089958107,0.33089548935894597
0.9,R2_priority_fixed,15,2.142250164104728,2.1289812655036062,5.8695615372367875,0.08347549971895431,0.3282331041458192
0.9,R3a_priority_jsq,1,1.6495494486549724,2.1289812655036062,5.8695615372367875,0.004340436014287474,0.3877224842028175
0.9,R3a_priority_jsq,2,1.643103860708493,2.1289812655036062,5.8695615372367875,0.004119015792861033,0.3920198063117704
0.9,R3a_priority_jsq,3,1.6307067098455446,2.1289812655036062,5.8695615372367875,0.0037351880473982485,0.39210967296016547
0.9,R3a_priority_jsq,4,1.696014024789846,2.1289812655036062,5.8695615372367875,0.005133181932381905,0.38146029859615244
0.9,R3a_priority_jsq,5,1.5913433579773435,2.1289812655036062,5.8695615372367875,0.003936341740151681,0.39686941055387354
0.9,R3a_priority_jsq,6,1.684397961796139,2.1289812655036062,5.8695615372367875,0.00488686802007951,0.3831226051743087
0.9,R3a_priority_jsq,7,1.7121432361035733,2.1289812655036062,5.8695615372367875,0.004782734917409254,0.3802027194066749
0.9,R3a_priority_jsq,8,1.7069466091857255,2.1289812655036062,5.8695615372367875,0.005928105121784434,0.3821797270144807
0.9,R3a_priority_jsq,9,1.6412113413552785,2.1289812655036062,5.8695615372367875,0.004271819785374314,0.3899272102885362
0.9,R3a_priority_jsq,10,1.5725019659172204,2.1289812655036062,5.8695615372367875,0.004063185259418751,0.40299087394891003
0.9,R3a_priority_jsq,11,1.5991218010297021,2.1289812655036062,5.8695615372367875,0.003713301363198602,0.3964382346639294
0.9,R3a_priority_jsq,12,1.6615843827126249,2.1289812655036062,5.8695615372367875,0.0042225277026394495,0.3876565445647925
0.9,R3a_priority_jsq,13,1.6385482691766644,2.1289812655036062,5.8695615372367875,0.00420170139316977,0.39148177496038034
0.9,R3a_priority_jsq,14,1.6584866262526379,2.1289812655036062,5.8695615372367875,0.004557709590448068,0.3896931151835058
0.9,R3a_priority_jsq,15,1.7352534960778658,2.1289812655036062,5.8695615372367875,0.006082557429971851,0.37796031946445635
0.9,R3b_priority_jsq_travel,1,2.0778607183507187,2.1289812655036062,5.8695615372367875,0.1447267242399148,0.3353774509238874
0.9,R3b_priority_jsq_travel,2,2.0482299623695,2.1289812655036062,5.8695615372367875,0.14430816026229767,0.33672656763962466
0.9,R3b_priority_jsq_travel,3,2.040220874868045,2.1289812655036062,5.8695615372367875,0.14407375150927337,0.3401226823613753
0.9,R3b_priority_jsq_travel,4,2.0604638018071917,2.1289812655036062,5.8695615372367875,0.14436708205833224,0.33596143656845356
0.9,R3b_priority_jsq_travel,5,2.073046318715014,2.1289812655036062,5.8695615372367875,0.14587450288535933,0.3330044485987779
0.9,R3b_priority_jsq_travel,6,2.072159818686795,2.1289812655036062,5.8695615372367875,0.14501756532722823,0.334326015190341
0.9,R3b_priority_jsq_travel,7,2.0683320999178125,2.1289812655036062,5.8695615372367875,0.14552104361732057,0.3347813779916468
0.9,R3b_priority_jsq_travel,8,2.0539428677032334,2.1289812655036062,5.8695615372367875,0.14267216242129507,0.33781485474451295
0.9,R3b_priority_jsq_travel,9,2.0453865117487444,2.1289812655036062,5.8695615372367875,0.14379130194097497,0.338236652503233
0.9,R3b_priority_jsq_travel,10,2.0426330024397066,2.1289812655036062,5.8695615372367875,0.1436512493565121,0.3388616551437094
0.9,R3b_priority_jsq_travel,11,2.0410759661282,2.1289812655036062,5.8695615372367875,0.14368376504130637,0.3388251072341114
0.9,R3b_priority_jsq_travel,12,2.0488615041697407,2.1289812655036062,5.8695615372367875,0.1412261634225867,0.33584549622887916
0.9,R3b_priority_jsq_travel,13,2.0254724967655724,2.1289812655036062,5.8695615372367875,0.14169082938318275,0.34059775840597756
0.9,R3b_priority_jsq_travel,14,2.039696149137648,2.1289812655036062,5.8695615372367875,0.1431323320408638,0.33989100093047986
0.9,R3b_priority_jsq_travel,15,2.072975921606961,2.1289812655036062,5.8695615372367875,0.14496298806874838,0.33220150068369586
1.0,R1_fcfs_fixed,1,2.603940417357874,2.625,13.876289152024444,0.12454457910455709,0.28893699210690404
1.0,R1_fcfs_fixed,2,2.6267181693136994,2.625,13.876289152024444,0.12323849685064589,0.28136749014414664
1.0,R1_fcfs_fixed,3,2.609938496702469,2.625,13.876289152024444,0.1239734638739534,0.2858902387508207
1.0,R1_fcfs_fixed,4,2.628258635462235,2.625,13.876289152024444,0.12609033748805795,0.283725305738476
1.0,R1_fcfs_fixed,5,2.6378770962530202,2.625,13.876289152024444,0.1257280971062722,0.28237954868875786
1.0,R1_fcfs_fixed,6,2.6223646145725494,2.625,13.876289152024444,0.12338572897608141,0.2820620902253348
1.0,R1_fcfs_fixed,7,2.6395760223695395,2.625,13.876289152024444,0.12585716823592114,0.28154185424944866
1.0,R1_fcfs_fixed,8,2.642299609426142,2.625,13.876289152024444,0.12507842988924142,0.2810079195129271
1.0,R1_fcfs_fixed,9,2.6322899408513765,2.625,13.876289152024444,0.12478645373423086,0.2820731231208392
1.0,R1_fcfs_fixed,10,2.634495511134264,2.625,13.876289152024444,0.12406716833518229,0.2809082493209493
1.0,R1_fcfs_fixed,11,2.6422578360089886,2.625,13.876289152024444,0.12617351354950396,0.28137811215703407
1.0,R1_fcfs_fixed,12,2.613056297126922,2.625,13.876289152024444,0.12529329162074726,0.2854435524845036
1.0,R1_fcfs_fixed,13,2.644448787350166,2.625,13.876289152024444,0.12622711565163003,0.27933201998456475
1.0,R1_fcfs_fixed,14,2.6197041507389915,2.625,13.876289152024444,0.12390981732616127,0.2843408060799365
1.0,R1_fcfs_fixed,15,2.6324051301650675,2.625,13.876289152024444,0.1250449746143288,0.28246995567605443
1.0,R2_priority_fixed,1,2.603940417357874,2.625,13.876289152024444,0.12454457910455709,0.26860859470447784
1.0,R2_priority_fixed,2,2.6267181693136994,2.625,13.876289152024444,0.12323849685064589,0.2608439756254725
1.0,R2_priority_fixed,3,2.609938496702469,2.625,13.876289152024444,0.1239734638739534,0.26556766303103096
1.0,R2_priority_fixed,4,2.628258635462235,2.625,13.876289152024444,0.12609033748805795,0.2633139254023544
1.0,R2_priority_fixed,5,2.6378770962530202,2.625,13.876289152024444,0.1257280971062722,0.2618316731042895
1.0,R2_priority_fixed,6,2.6223646145725494,2.625,13.876289152024444,0.12338572897608141,0.26163620389320846
1.0,R2_priority_fixed,7,2.6395760223695395,2.625,13.876289152024444,0.12585716823592114,0.26153697625024136
1.0,R2_priority_fixed,8,2.642299609426142,2.625,13.876289152024444,0.12507842988924142,0.2607895098243669
1.0,R2_priority_fixed,9,2.6322899408513765,2.625,13.876289152024444,0.12478645373423086,0.26214704734090827
1.0,R2_priority_fixed,10,2.634495511134264,2.625,13.876289152024444,0.12406716833518229,0.2605570758603852
1.0,R2_priority_fixed,11,2.6422578360089886,2.625,13.876289152024444,0.12617351354950396,0.26097160767898236
1.0,R2_priority_fixed,12,2.613056297126922,2.625,13.876289152024444,0.12529329162074726,0.2655522812722284
1.0,R2_priority_fixed,13,2.644448787350166,2.625,13.876289152024444,0.12622711565163003,0.25856046143222716
1.0,R2_priority_fixed,14,2.6197041507389915,2.625,13.876289152024444,0.12390981732616127,0.2643439599961339
1.0,R2_priority_fixed,15,2.6324051301650675,2.625,13.876289152024444,0.1250449746143288,0.26299382104905084
1.0,R3a_priority_jsq,1,3.0824620580095092,2.625,13.876289152024444,0.03318896275061461,0.19195846569104497
1.0,R3a_priority_jsq,2,3.090938182127359,2.625,13.876289152024444,0.03401203454937052,0.190249374724143
1.0,R3a_priority_jsq,3,3.078443031612001,2.625,13.876289152024444,0.032892744535689473,0.19086191096764094
1.0,R3a_priority_jsq,4,3.127473004153165,2.625,13.876289152024444,0.03290583867701654,0.1860902946146499
1.0,R3a_priority_jsq,5,3.0830926544112787,2.625,13.876289152024444,0.03165999493511167,0.19189170586210852
1.0,R3a_priority_jsq,6,3.079884791194935,2.625,13.876289152024444,0.031222927615941996,0.192795395657059
1.0,R3a_priority_jsq,7,3.0646038722579725,2.625,13.876289152024444,0.03238781730405571,0.19440178054096807
1.0,R3a_priority_jsq,8,3.208037242442652,2.625,13.876289152024444,0.035398622156258996,0.17642816787546678
1.0,R3a_priority_jsq,9,3.032285000759627,2.625,13.876289152024444,0.031144676623975593,0.19859931796855332
1.0,R3a_priority_jsq,10,3.0706575896665305,2.625,13.876289152024444,0.03262214940205341,0.19678892325821182
1.0,R3a_priority_jsq,11,3.032138346863814,2.625,13.876289152024444,0.03129504911608892,0.1971302713063993
1.0,R3a_priority_jsq,12,3.1330122346709066,2.625,13.876289152024444,0.03429953835227273,0.18586178047053847
1.0,R3a_priority_jsq,13,3.1206398900996986,2.625,13.876289152024444,0.03454684159636657,0.18963346840514192
1.0,R3a_priority_jsq,14,3.1023257044939925,2.625,13.876289152024444,0.0335706340378198,0.19084408797705266
1.0,R3a_priority_jsq,15,3.155462714736042,2.625,13.876289152024444,0.035162299483037875,0.1834735375147755
1.0,R3b_priority_jsq_travel,1,2.4215815703826165,2.625,13.876289152024444,0.1810917827112159,0.2897808156656488
1.0,R3b_priority_jsq_travel,2,2.4399055469288617,2.625,13.876289152024444,0.1841263627993043,0.28695818112425714
1.0,R3b_priority_jsq_travel,3,2.4262159916751544,2.625,13.876289152024444,0.18229566085855434,0.2871024734982332
1.0,R3b_priority_jsq_travel,4,2.4285792942085593,2.625,13.876289152024444,0.1830306267806268,0.28786516486570435
1.0,R3b_priority_jsq_travel,5,2.440708499495812,2.625,13.876289152024444,0.1836848070042888,0.28677599555715266
1.0,R3b_priority_jsq_travel,6,2.4365735638110024,2.625,13.876289152024444,0.18633027400727312,0.2865531863801826
1.0,R3b_priority_jsq_travel,7,2.450382175096671,2.625,13.876289152024444,0.18338351942157202,0.2833894470038563
1.0,R3b_priority_jsq_travel,8,2.446275786215693,2.625,13.876289152024444,0.1844680019887776,0.28606346320299186
1.0,R3b_priority_jsq_travel,9,2.4528127911138187,2.625,13.876289152024444,0.18483267625077987,0.28586318086573226
1.0,R3b_priority_jsq_travel,10,2.421367703036622,2.625,13.876289152024444,0.18282124520612547,0.28895011379847324
1.0,R3b_priority_jsq_travel,11,2.436581601952203,2.625,13.876289152024444,0.18400788681356745,0.28599651681724175
1.0,R3b_priority_jsq_travel,12,2.425775047718457,2.625,13.876289152024444,0.18297800608625447,0.28956313051787985
1.0,R3b_priority_jsq_travel,13,2.4143183655810714,2.625,13.876289152024444,0.1815391983822186,0.28991145838977816
1.0,R3b_priority_jsq_travel,14,2.449871178207145,2.625,13.876289152024444,0.183536872815249,0.28375323437287214
1.0,R3b_priority_jsq_travel,15,2.4484301712203687,2.625,13.876289152024444,0.18225698699712867,0.2863024964560496
1.1,R1_fcfs_fixed,1,3.0968295686666893,3.0829654235598953,21.45782655511549,0.16987048838269897,0.2273602427094779
1.1,R1_fcfs_fixed,2,3.0845480563494285,3.0829654235598953,21.45782655511549,0.17202926746401226,0.2316610239047912
1.1,R1_fcfs_fixed,3,3.0944195068906177,3.0829654235598953,21.45782655511549,0.17022861213651966,0.22809850428809772
1.1,R1_fcfs_fixed,4,3.116060499754541,3.0829654235598953,21.45782655511549,0.1712883554429113,0.22599136965351985
1.1,R1_fcfs_fixed,5,3.092412466029472,3.0829654235598953,21.45782655511549,0.16921273844164242,0.22877158842130868
1.1,R1_fcfs_fixed,6,3.099593900370889,3.0829654235598953,21.45782655511549,0.17234738606330174,0.23003636611476502
1.1,R1_fcfs_fixed,7,3.0713168349181794,3.0829654235598953,21.45782655511549,0.17002459785739715,0.23230068003997367
1.1,R1_fcfs_fixed,8,3.083900993969721,3.0829654235598953,21.45782655511549,0.17098359526616672,0.22870702548412009
1.1,R1_fcfs_fixed,9,3.071390642739401,3.0829654235598953,21.45782655511549,0.1684423084689633,0.230064210291132
1.1,R1_fcfs_fixed,10,3.0632304422369967,3.0829654235598953,21.45782655511549,0.1683585426911766,0.2331992128132185
1.1,R1_fcfs_fixed,11,3.0898762731386697,3.0829654235598953,21.45782655511549,0.16996168954371316,0.22992410764334004
1.1,R1_fcfs_fixed,12,3.0815721376603507,3.0829654235598953,21.45782655511549,0.17061148363604067,0.2290048094709582
1.1,R1_fcfs_fixed,13,3.101866741256596,3.0829654235598953,21.45782655511549,0.17167077346216975,0.2275766030276029
1.1,R1_fcfs_fixed,14,3.0795077456641664,3.0829654235598953,21.45782655511549,0.17162704426152,0.23059959994145485
1.1,R1_fcfs_fixed,15,3.0465567212630424,3.0829654235598953,21.45782655511549,0.1658169458606458,0.23377574681530208
1.1,R2_priority_fixed,1,3.0968295686666893,3.0829654235598953,21.45782655511549,0.16987048838269897,0.20501949649452056
1.1,R2_priority_fixed,2,3.0845480563494285,3.0829654235598953,21.45782655511549,0.17202926746401226,0.20951501560919844
1.1,R2_priority_fixed,3,3.0944195068906177,3.0829654235598953,21.45782655511549,0.17022861213651966,0.20550183914999073
1.1,R2_priority_fixed,4,3.116060499754541,3.0829654235598953,21.45782655511549,0.1712883554429113,0.2040599643486816
1.1,R2_priority_fixed,5,3.092412466029472,3.0829654235598953,21.45782655511549,0.16921273844164242,0.20698613476039893
1.1,R2_priority_fixed,6,3.099593900370889,3.0829654235598953,21.45782655511549,0.17234738606330174,0.2076714489486931
1.1,R2_priority_fixed,7,3.0713168349181794,3.0829654235598953,21.45782655511549,0.17002459785739715,0.21038828088819558
1.1,R2_priority_fixed,8,3.083900993969721,3.0829654235598953,21.45782655511549,0.17098359526616672,0.20646829392271673
1.1,R2_priority_fixed,9,3.071390642739401,3.0829654235598953,21.45782655511549,0.1684423084689633,0.20803745762217926
1.1,R2_priority_fixed,10,3.0632304422369967,3.0829654235598953,21.45782655511549,0.1683585426911766,0.2109085772183469
1.1,R2_priority_fixed,11,3.0898762731386697,3.0829654235598953,21.45782655511549,0.16996168954371316,0.2076487017386515
1.1,R2_priority_fixed,12,3.0815721376603507,3.0829654235598953,21.45782655511549,0.17061148363604067,0.2076737348365364
1.1,R2_priority_fixed,13,3.101866741256596,3.0829654235598953,21.45782655511549,0.17167077346216975,0.20505217234646528
1.1,R2_priority_fixed,14,3.0795077456641664,3.0829654235598953,21.45782655511549,0.17162704426152,0.2080304434795336
1.1,R2_priority_fixed,15,3.0465567212630424,3.0829654235598953,21.45782655511549,0.1658169458606458,0.21158230734154126
1.1,R3a_priority_jsq,1,4.335099464561526,3.0829654235598953,21.45782655511549,0.09132617763554492,0.06765939634673103
1.1,R3a_priority_jsq,2,4.403104533670822,3.0829654235598953,21.45782655511549,0.09806292951069656,0.06544818461124442
1.1,R3a_priority_jsq,3,4.3425315092471966,3.0829654235598953,21.45782655511549,0.09426820183961652,0.07015206915973073
1.1,R3a_priority_jsq,4,4.418814760563107,3.0829654235598953,21.45782655511549,0.10103534020336032,0.06334823370113479
1.1,R3a_priority_jsq,5,4.403635380183595,3.0829654235598953,21.45782655511549,0.09702006055405339,0.06233328401902636
1.1,R3a_priority_jsq,6,4.3056921163243205,3.0829654235598953,21.45782655511549,0.09252608590148022,0.07383702013291199
1.1,R3a_priority_jsq,7,4.332796914714928,3.0829654235598953,21.45782655511549,0.09242081310556768,0.06810454833441903
1.1,R3a_priority_jsq,8,4.375958943187198,3.0829654235598953,21.45782655511549,0.09773122497674606,0.06696520624333217
1.1,R3a_priority_jsq,9,4.346322534362789,3.0829654235598953,21.45782655511549,0.09673281703775412,0.06980462208328682
1.1,R3a_priority_jsq,10,4.312157445694672,3.0829654235598953,21.45782655511549,0.09075673899017607,0.06975259876187798
1.1,R3a_priority_jsq,11,4.469116269332289,3.0829654235598953,21.45782655511549,0.10141346886297775,0.05788838598836401
1.1,R3a_priority_jsq,12,4.375612666323476,3.0829654235598953,21.45782655511549,0.09537966860291326,0.06700577435792088
1.1,R3a_priority_jsq,13,4.37675006390346,3.0829654235598953,21.45782655511549,0.0964817342562454,0.06708805306965392
1.1,R3a_priority_jsq,14,4.317270483783014,3.0829654235598953,21.45782655511549,0.09121401021240008,0.07096693565664501
1.1,R3a_priority_jsq,15,4.385993635631906,3.0829654235598953,21.45782655511549,0.09941124557225238,0.06551625375912931
1.1,R3b_priority_jsq_travel,1,2.772413060008355,3.0829654235598953,21.45782655511549,0.22122850719970838,0.24498309492847856
1.1,R3b_priority_jsq_travel,2,2.79621376058922,3.0829654235598953,21.45782655511549,0.22156867501051067,0.24344186094823603
1.1,R3b_priority_jsq_travel,3,2.763023442614786,3.0829654235598953,21.45782655511549,0.22162078878333394,0.24891516682728623
1.1,R3b_priority_jsq_travel,4,2.809648129575211,3.0829654235598953,21.45782655511549,0.22321734468901527,0.24090852481474562
1.1,R3b_priority_jsq_travel,5,2.7901114222486147,3.0829654235598953,21.45782655511549,0.22285871149273553,0.24535437652278264
1.1,R3b_priority_jsq_travel,6,2.7910292393939176,3.0829654235598953,21.45782655511549,0.22290517467822432,0.24409878777477886
1.1,R3b_priority_jsq_travel,7,2.8100451983043535,3.0829654235598953,21.45782655511549,0.22457615176806411,0.24304199725833922
1.1,R3b_priority_jsq_travel,8,2.7846801989750256,3.0829654235598953,21.45782655511549,0.22264514983208472,0.24538854614569702
1.1,R3b_priority_jsq_travel,9,2.8132587575903907,3.0829654235598953,21.45782655511549,0.22406016250978367,0.2429111482041922
1.1,R3b_priority_jsq_travel,10,2.798110454705909,3.0829654235598953,21.45782655511549,0.22281638485546465,0.24359942700872508
1.1,R3b_priority_jsq_travel,11,2.775653969608279,3.0829654235598953,21.45782655511549,0.22048152300164717,0.24606949261666908
1.1,R3b_priority_jsq_travel,12,2.7793169554781025,3.0829654235598953,21.45782655511549,0.2208279989822664,0.24549935982831994
1.1,R3b_priority_jsq_travel,13,2.799733208490516,3.0829654235598953,21.45782655511549,0.22189372945801378,0.2430515651773281
1.1,R3b_priority_jsq_travel,14,2.8034317610261494,3.0829654235598953,21.45782655511549,0.22278968553560685,0.24245147749470097
1.1,R3b_priority_jsq_travel,15,2.800573743858426,3.0829654235598953,21.45782655511549,0.22294921835582268,0.24280126130525354
1.2,R1_fcfs_fixed,1,3.4883155476557475,3.484986318756301,25.077853750900168,0.2160803462434802,0.18691156552475968
1.2,R1_fcfs_fixed,2,3.489133559952145,3.484986318756301,25.077853750900168,0.21727073271237596,0.18759131012237928
1.2,R1_fcfs_fixed,3,3.4796036620650623,3.484986318756301,25.077853750900168,0.21785805666905228,0.18872800030344408
1.2,R1_fcfs_fixed,4,3.4590808449178234,3.484986318756301,25.077853750900168,0.2160566004818168,0.19119798843635022
1.2,R1_fcfs_fixed,5,3.4900410098160415,3.484986318756301,25.077853750900168,0.21722906180102453,0.1865400381970608
1.2,R1_fcfs_fixed,6,3.4576882461082654,3.484986318756301,25.077853750900168,0.21453527443925877,0.1909982225247712
1.2,R1_fcfs_fixed,7,3.515528876881315,3.484986318756301,25.077853750900168,0.2194021307631234,0.18505043432183343
1.2,R1_fcfs_fixed,8,3.501698180188515,3.484986318756301,25.077853750900168,0.21999652337292003,0.1853007568715974
1.2,R1_fcfs_fixed,9,3.480321275791499,3.484986318756301,25.077853750900168,0.21768979685595408,0.18802868266252404
1.2,R1_fcfs_fixed,10,3.5153649888400382,3.484986318756301,25.077853750900168,0.22149616113639214,0.1836816872583946
1.2,R1_fcfs_fixed,11,3.501798813539749,3.484986318756301,25.077853750900168,0.21799890902209046,0.1860140656587227
1.2,R1_fcfs_fixed,12,3.4728677109390254,3.484986318756301,25.077853750900168,0.21633343598000987,0.1886967556203716
1.2,R1_fcfs_fixed,13,3.5184586003876297,3.484986318756301,25.077853750900168,0.21973601740220478,0.18326898448539036
1.2,R1_fcfs_fixed,14,3.4975279605366785,3.484986318756301,25.077853750900168,0.21645841221759435,0.1866246564957832
1.2,R1_fcfs_fixed,15,3.475458620151565,3.484986318756301,25.077853750900168,0.21561591334522073,0.19054829154166902
1.2,R2_priority_fixed,1,3.4883155476557475,3.484986318756301,25.077853750900168,0.2160803462434802,0.16341901961802197
1.2,R2_priority_fixed,2,3.489133559952145,3.484986318756301,25.077853750900168,0.21727073271237596,0.16434873351674414
1.2,R2_priority_fixed,3,3.4796036620650623,3.484986318756301,25.077853750900168,0.21785805666905228,0.16633477469276287
1.2,R2_priority_fixed,4,3.4590808449178234,3.484986318756301,25.077853750900168,0.2160566004818168,0.16805174756959734
1.2,R2_priority_fixed,5,3.4900410098160415,3.484986318756301,25.077853750900168,0.21722906180102453,0.16371184440621578
1.2,R2_priority_fixed,6,3.4576882461082654,3.484986318756301,25.077853750900168,0.21453527443925877,0.16858596172755463
1.2,R2_priority_fixed,7,3.515528876881315,3.484986318756301,25.077853750900168,0.2194021307631234,0.16190552790446813
1.2,R2_priority_fixed,8,3.501698180188515,3.484986318756301,25.077853750900168,0.21999652337292003,0.162291101542197
1.2,R2_priority_fixed,9,3.480321275791499,3.484986318756301,25.077853750900168,0.21768979685595408,0.1656120641476191
1.2,R2_priority_fixed,10,3.5153649888400382,3.484986318756301,25.077853750900168,0.22149616113639214,0.16092814371257486
1.2,R2_priority_fixed,11,3.501798813539749,3.484986318756301,25.077853750900168,0.21799890902209046,0.1635393828953238
1.2,R2_priority_fixed,12,3.4728677109390254,3.484986318756301,25.077853750900168,0.21633343598000987,0.1656091971438853
1.2,R2_priority_fixed,13,3.5184586003876297,3.484986318756301,25.077853750900168,0.21973601740220478,0.16033496056368646
1.2,R2_priority_fixed,14,3.4975279605366785,3.484986318756301,25.077853750900168,0.21645841221759435,0.16400549606746898
1.2,R2_priority_fixed,15,3.475458620151565,3.484986318756301,25.077853750900168,0.21561591334522073,0.16652987679477746
1.2,R3a_priority_jsq,1,5.045757012347402,3.484986318756301,25.077853750900168,0.16919010830591802,0.02229518991622063
1.2,R3a_priority_jsq,2,5.0452584910149385,3.484986318756301,25.077853750900168,0.17027674373767185,0.022607832972847363
1.2,R3a_priority_jsq,3,5.032836795569234,3.484986318756301,25.077853750900168,0.1665362434402062,0.0239292580461407
1.2,R3a_priority_jsq,4,5.028815237019691,3.484986318756301,25.077853750900168,0.16799923007447548,0.024615110794696093
1.2,R3a_priority_jsq,5,5.024822264875194,3.484986318756301,25.077853750900168,0.16948511414712294,0.02311986423722758
1.2,R3a_priority_jsq,6,5.0404877555308385,3.484986318756301,25.077853750900168,0.17003776317831462,0.023539835617414226
1.2,R3a_priority_jsq,7,5.023536501573458,3.484986318756301,25.077853750900168,0.16779909405808685,0.024331993168718424
1.2,R3a_priority_jsq,8,5.027023371934122,3.484986318756301,25.077853750900168,0.16624993033753785,0.023451497027337797
1.2,R3a_priority_jsq,9,5.025218557515187,3.484986318756301,25.077853750900168,0.16834233055841916,0.02346600073761714
1.2,R3a_priority_jsq,10,5.0613768375035,3.484986318756301,25.077853750900168,0.17163499955606853,0.02226083227999339
