config,policy,layout_id,seed,n_stations,mission_rate,missions_total,missions_completed,unfinished_at_cap,miss_rate,f12_Z,f12_cmax_term,f12_energy_term,f12_tardy_term,f12_makespan_capped_min,f12_tardiness_capped_min,makespan_min,total_tardiness_min,mean_charge_duration_min,total_charge_energy_wh,mission_flight_energy_wh,safety_violations,gate_binding_rate,mean_on_pad_queue_length,runtime_per_decision_us,charge_sessions
density_balanced_nominal_load,B3_use_queue_term_False,1,12,5,0.8,746,746,0,0.0,2.3560891936124193,1.0,1.356089193612419,0.0,1000.0,0.0,1000.0,0,2.6354264292408622,11098.522571472804,8186.670874672935,0,0.17303370786516853,0.0,1442.1851128406913,1067
density_balanced_nominal_load,B3_use_queue_term_False,2,13,5,0.8,802,802,0,0.0,2.3777391363240215,1.001,1.3767391363240213,0.0,1001.0,0.0,1001.0,0,2.6673553719008263,10094.836371212106,7334.846114353652,0,0.10196078431372549,0.0,1744.0292060493432,968
density_balanced_nominal_load,B3_use_queue_term_False,2,14,5,0.8,829,829,0,0.0,2.361446736005064,1.001,1.3604467360050643,0.0,1001.0,0.0,1001.0,0,2.6219151036525172,10467.606287776905,7701.592433191204,0,0.11518737672583826,0.0,1688.3928995787053,1013
density_balanced_nominal_load,B3_use_queue_term_False,2,15,5,0.8,788,788,0,0.0,2.3906351803020094,1.001,1.3896351803020093,0.0,1001.0,0.0,1001.0,0,2.7594799566630552,9935.45031986014,7161.67604821528,0,0.11459459459459459,0.0,1780.3730825717385,923
density_balanced_nominal_load,B3_use_queue_term_False,2,16,5,0.8,776,776,0,0.0,2.388038927434227,1.002,1.386038927434227,0.0,1002.0,0.0,1002.0,0,2.736842105263158,9814.951423103457,7086.10551649578,0,0.13041575492341356,0.0,1768.620897258206,912
density_balanced_nominal_load,B3_use_queue_term_False,2,17,5,0.8,850,850,0,0.0,2.360567228837124,1.002,1.358567228837124,0.0,1002.0,0.0,1002.0,0,2.8964059196617336,10644.431805183951,7869.392286902922,0,0.12,0.0,1852.6345257353235,946
density_balanced_nominal_load,B3_use_queue_term_False,2,18,5,0.8,811,811,0,0.0,2.396920643237431,1.001,1.3959206432374311,0.0,1001.0,0.0,1001.0,0,2.7388663967611335,10563.033859799723,7588.564515552717,0,0.10606060606060606,0.0,1705.8642428236628,988
density_balanced_nominal_load,B3_use_queue_term_False,3,19,5,0.8,768,768,0,0.0,2.3365138407255768,1.001,1.3355138407255769,0.0,1001.0,0.0,1001.0,0,3.3042944785276074,10217.93416266127,7683.385363059292,0,0.16634146341463416,0.0,1907.0750003731696,815
density_balanced_nominal_load,B3_use_queue_term_False,3,20,5,0.8,811,811,0,0.0,2.357796856977755,1.0,1.3577968569777552,0.0,1000.0,0.0,1000.0,0,3.430622009569378,10865.183490247951,8011.8883525732235,0,0.15632458233890215,0.0,1947.6194520784334,836
density_balanced_nominal_load,B3_use_queue_term_False,3,21,5,0.8,820,820,0,0.0,2.3631204569678426,1.0,1.3631204569678423,0.0,1000.0,0.0,1000.0,0,3.1762749445676275,10958.40878480913,8039.207928244714,0,0.14634146341463414,0.0,1802.4701767594877,902
density_balanced_nominal_load,B3_use_queue_term_False,3,22,5,0.8,778,778,0,0.0,2.367663851372528,0.997,1.370663851372528,0.0,997.0,0.0,997.0,0,3.1831971995332555,10431.467747966974,7637.273284876259,0,0.14325581395348838,0.0,1833.9947681619547,857
density_balanced_nominal_load,B3_use_queue_term_False,3,23,5,0.8,788,788,0,0.0,2.357073643766958,1.001,1.3560736437669583,0.0,1001.0,0.0,1001.0,0,2.854120267260579,10001.046373465848,7375.002397129354,0,0.14097995545657016,0.0,1813.9388648179133,898
density_balanced_nominal_load,B3_use_queue_term_False,3,24,5,0.8,766,766,0,0.0,2.3708162891574043,1.002,1.3688162891574045,0.0,1002.0,0.0,1002.0,0,3.205463182897862,10338.773185684695,7555.510992189944,0,0.14970344009489917,0.0,1822.523961287248,842
density_balanced_nominal_load,B3_use_queue_term_False,4,25,5,0.8,782,782,0,0.0,2.3889837145844006,1.002,1.3869837145844006,0.0,1002.0,0.0,1002.0,0,2.7720364741641337,10713.186326142497,7733.702671980773,0,0.120525783619818,0.0,1653.453993636463,987
density_balanced_nominal_load,B3_use_queue_term_False,4,26,5,0.8,777,777,0,0.0,2.375487871934081,1.001,1.374487871934081,0.0,1001.0,0.0,1001.0,0,2.6650342801175317,10751.863655927044,7829.726166141526,0,0.14285714285714285,0.0,1561.2814084826305,1021
density_balanced_nominal_load,B3_use_queue_term_False,4,27,5,0.8,789,789,0,0.0,2.355546232176682,1.001,1.354546232176682,0.0,1001.0,0.0,1001.0,0,2.8430583501006037,11016.78822920415,8150.42063554816,0,0.14391959798994974,0.0,1621.7347735833919,994
density_balanced_nominal_load,B3_use_queue_term_False,4,28,5,0.8,744,744,0,0.0,2.3589477254993483,1.001,1.3579477254993486,0.0,1001.0,0.0,1001.0,0,2.6116700201207244,10194.185060439253,7526.690118610366,0,0.15546639919759278,0.0,1578.9564708742867,994
density_balanced_nominal_load,B3_use_queue_term_False,4,29,5,0.8,865,865,0,0.0,2.3557501594118477,1.0,1.3557501594118475,0.0,1000.0,0.0,1000.0,0,2.667860340196956,11698.191083354515,8643.326354789016,0,0.1430357142857143,0.0,1540.7605359671704,1117
density_balanced_nominal_load,B3_use_queue_term_False,4,30,5,0.8,791,791,0,0.0,2.3560698570264664,1.001,1.3550698570264665,0.0,1001.0,0.0,1001.0,0,2.7123420796890185,10948.363151213749,8104.155241593533,0,0.13792434529582928,0.0,1572.3315228154354,1029
density_balanced_nominal_load,use_reservation_False,0,1,5,0.8,785,785,0,0.0,2.384922772836644,1.001,1.3839227728366443,0.0,1001.0,0.0,1001.0,0,3.153206650831354,10169.438025519772,7348.269878292933,0,0.12422802850356295,0.0,1942.527789988659,842
density_balanced_nominal_load,use_reservation_False,0,2,5,0.8,809,809,0,0.0,2.3662430574334987,1.0,1.3662430574334985,0.0,1000.0,0.0,1000.0,0,3.0461361014994233,10146.806734154721,7456.072094002151,0,0.12123995407577497,0.0,1917.34351437479,867
density_balanced_nominal_load,use_reservation_False,0,3,5,0.8,808,808,0,0.0,2.3733329849389624,0.997,1.3763329849389623,0.0,997.0,0.0,997.0,0,3.055045871559633,10300.985184092522,7501.323175716144,0,0.13020594965675059,0.0,1898.928146153471,872
density_balanced_nominal_load,use_reservation_False,0,4,5,0.8,822,822,0,0.0,2.380479155858521,1.001,1.3794791558585213,0.0,1001.0,0.0,1001.0,0,2.937362637362637,10309.224194042174,7480.5220145710355,0,0.11108671789242591,0.0,1893.5291986998363,910
density_balanced_nominal_load,use_reservation_False,0,5,5,0.8,760,760,0,0.0,2.381267551525611,1.001,1.3802675515256113,0.0,1001.0,0.0,1001.0,0,3.043424317617866,9441.583525240338,6840.400989506701,0,0.12009925558312655,0.0,1957.4348639873626,806
density_balanced_nominal_load,use_reservation_False,0,6,5,0.8,861,861,0,0.0,2.358601991809727,1.002,1.3566019918097267,0.0,1002.0,0.0,1002.0,0,2.910880829015544,10908.536224273908,8063.187501059944,0,0.11611570247933885,0.0,1814.463739930402,965
density_balanced_nominal_load,use_reservation_False,1,7,5,0.8,730,730,0,0.0,2.345972632237281,1.002,1.3439726322372807,0.0,1002.0,0.0,1002.0,0,2.4412331406551058,10098.99332015379,7521.7255751146095,0,0.1582290664100096,0.0,1467.399134437793,1038
density_balanced_nominal_load,use_reservation_False,1,8,5,0.8,777,777,0,0.0,2.363024712520059,1.0,1.363024712520059,0.0,1000.0,0.0,1000.0,0,2.623411978221416,11385.989953005788,8353.47286694009,0,0.1647912885662432,0.0,1445.8874774739288,1102
density_balanced_nominal_load,use_reservation_False,1,9,5,0.8,794,794,0,0.0,2.361081735373501,1.002,1.3590817353735014,0.0,1002.0,0.0,1002.0,0,2.512843224092117,11246.591654064812,8284.95056208156,0,0.16427939876215739,0.0,1447.1559692462404,1129
density_balanced_nominal_load,use_reservation_False,1,10,5,0.8,842,842,0,0.0,2.3707518281217714,1.002,1.3687518281217712,0.0,1002.0,0.0,1002.0,0,2.7303082191780823,12476.569814453118,9129.90182566579,0,0.16655290102389078,0.0,1450.9645898773974,1168
density_balanced_nominal_load,use_reservation_False,1,11,5,0.8,796,796,0,0.0,2.3717647927672934,1.002,1.3697647927672936,0.0,1002.0,0.0,1002.0,0,2.493649449618967,11700.830063295127,8544.651942018614,0,0.16209813874788495,0.0,1362.5986457785807,1181
density_balanced_nominal_load,use_reservation_False,1,12,5,0.8,746,746,0,0.0,2.3560891936124193,1.0,1.356089193612419,0.0,1000.0,0.0,1000.0,0,2.6354264292408622,11098.522571472804,8186.670874672935,0,0.17303370786516853,0.0,1444.3036510756463,1067
density_balanced_nominal_load,use_reservation_False,2,13,5,0.8,802,802,0,0.0,2.3777391363240215,1.001,1.3767391363240213,0.0,1001.0,0.0,1001.0,0,2.6673553719008263,10094.836371212106,7334.846114353652,0,0.10196078431372549,0.0,1744.2753360922939,968
density_balanced_nominal_load,use_reservation_False,2,14,5,0.8,829,829,0,0.0,2.361446736005064,1.001,1.3604467360050643,0.0,1001.0,0.0,1001.0,0,2.6219151036525172,10467.606287776905,7701.592433191204,0,0.11518737672583826,0.0,1711.7285015244272,1013
density_balanced_nominal_load,use_reservation_False,2,15,5,0.8,788,788,0,0.0,2.3906351803020094,1.001,1.3896351803020093,0.0,1001.0,0.0,1001.0,0,2.7594799566630552,9935.45031986014,7161.67604821528,0,0.11459459459459459,0.0,1776.0837830703806,923
density_balanced_nominal_load,use_reservation_False,2,16,5,0.8,776,776,0,0.0,2.388038927434227,1.002,1.386038927434227,0.0,1002.0,0.0,1002.0,0,2.736842105263158,9814.951423103457,7086.10551649578,0,0.13041575492341356,0.0,1782.7194740285554,912
density_balanced_nominal_load,use_reservation_False,2,17,5,0.8,850,850,0,0.0,2.360567228837124,1.002,1.358567228837124,0.0,1002.0,0.0,1002.0,0,2.8964059196617336,10644.431805183951,7869.392286902922,0,0.12,0.0,1838.530315159771,946
density_balanced_nominal_load,use_reservation_False,2,18,5,0.8,811,811,0,0.0,2.396920643237431,1.001,1.3959206432374311,0.0,1001.0,0.0,1001.0,0,2.7388663967611335,10563.033859799723,7588.564515552717,0,0.10606060606060606,0.0,1693.5055550996854,988
density_balanced_nominal_load,use_reservation_False,3,19,5,0.8,768,768,0,0.0,2.3365138407255768,1.001,1.3355138407255769,0.0,1001.0,0.0,1001.0,0,3.3042944785276074,10217.93416266127,7683.385363059292,0,0.16634146341463416,0.0,1930.8663412741182,815
density_balanced_nominal_load,use_reservation_False,3,20,5,0.8,811,811,0,0.0,2.357796856977755,1.0,1.3577968569777552,0.0,1000.0,0.0,1000.0,0,3.430622009569378,10865.183490247951,8011.8883525732235,0,0.15632458233890215,0.0,1947.684964036729,836
density_balanced_nominal_load,use_reservation_False,3,21,5,0.8,820,820,0,0.0,2.3631204569678426,1.0,1.3631204569678423,0.0,1000.0,0.0,1000.0,0,3.1762749445676275,10958.40878480913,8039.207928244714,0,0.14634146341463414,0.0,1818.2782691303526,902
density_balanced_nominal_load,use_reservation_False,3,22,5,0.8,778,778,0,0.0,2.367663851372528,0.997,1.370663851372528,0.0,997.0,0.0,997.0,0,3.1831971995332555,10431.467747966974,7637.273284876259,0,0.14325581395348838,0.0,1833.580232693727,857
density_balanced_nominal_load,use_reservation_False,3,23,5,0.8,788,788,0,0.0,2.357073643766958,1.001,1.3560736437669583,0.0,1001.0,0.0,1001.0,0,2.854120267260579,10001.046373465848,7375.002397129354,0,0.14097995545657016,0.0,1813.7247219447354,898
density_balanced_nominal_load,use_reservation_False,3,24,5,0.8,766,766,0,0.0,2.3708162891574043,1.002,1.3688162891574045,0.0,1002.0,0.0,1002.0,0,3.205463182897862,10338.773185684695,7555.510992189944,0,0.14970344009489917,0.0,1858.5209964944684,842
density_balanced_nominal_load,use_reservation_False,4,25,5,0.8,782,782,0,0.0,2.3889837145844006,1.002,1.3869837145844006,0.0,1002.0,0.0,1002.0,0,2.7720364741641337,10713.186326142497,7733.702671980773,0,0.120525783619818,0.0,1657.564509062038,987
density_balanced_nominal_load,use_reservation_False,4,26,5,0.8,777,777,0,0.0,2.375487871934081,1.001,1.374487871934081,0.0,1001.0,0.0,1001.0,0,2.6650342801175317,10751.863655927044,7829.726166141526,0,0.14285714285714285,0.0,1577.729451478734,1021
density_balanced_nominal_load,use_reservation_False,4,27,5,0.8,789,789,0,0.0,2.355546232176682,1.001,1.354546232176682,0.0,1001.0,0.0,1001.0,0,2.8430583501006037,11016.78822920415,8150.42063554816,0,0.14391959798994974,0.0,1627.0055285837484,994
density_balanced_nominal_load,use_reservation_False,4,28,5,0.8,744,744,0,0.0,2.3589477254993483,1.001,1.3579477254993486,0.0,1001.0,0.0,1001.0,0,2.6116700201207244,10194.185060439253,7526.690118610366,0,0.15546639919759278,0.0,1605.2800393219638,994
density_balanced_nominal_load,use_reservation_False,4,29,5,0.8,865,865,0,0.0,2.3557501594118477,1.0,1.3557501594118475,0.0,1000.0,0.0,1000.0,0,2.667860340196956,11698.191083354515,8643.326354789016,0,0.1430357142857143,0.0,1547.432945829184,1117
density_balanced_nominal_load,use_reservation_False,4,30,5,0.8,791,791,0,0.0,2.3560698570264664,1.001,1.3550698570264665,0.0,1001.0,0.0,1001.0,0,2.7123420796890185,10948.363151213749,8104.155241593533,0,0.13792434529582928,0.0,1576.601940843572,1029
density_balanced_nominal_load,use_priority_False,0,1,5,0.8,785,785,0,0.0,2.395743745557204,1.001,1.394743745557204,0.0,1001.0,0.0,1001.0,0,3.2329749103942653,10320.349923872489,7401.849472413896,0,0.1279236276849642,0.04195804195804196,1937.3426027429293,837
density_balanced_nominal_load,use_priority_False,0,2,5,0.8,809,809,0,0.0,2.39445012180944,1.001,1.3934501218094402,0.0,1001.0,0.0,1001.0,0,3.0056369785794814,10308.396949543887,7416.88809269291,0,0.11586051743532058,0.03996003996003996,1874.1767149637542,887
density_balanced_nominal_load,use_priority_False,0,3,5,0.8,808,808,0,0.0,2.390237237464967,0.998,1.3922372374649672,0.0,998.0,0.0,998.0,0,3.1289954337899544,10545.271217082494,7588.7003542007205,0,0.1334851936218679,0.039,1862.8924843883842,876
density_balanced_nominal_load,use_priority_False,0,4,5,0.8,822,822,0,0.0,2.4017959493337413,1.001,1.4007959493337414,0.0,1001.0,0.0,1001.0,0,3.052513966480447,10490.446872334634,7500.816620720618,0,0.1117056856187291,0.057942057942057944,1878.8225202039384,895
density_balanced_nominal_load,use_priority_False,0,5,5,0.8,760,760,0,0.0,2.3901444100547846,1.0,1.3901444100547846,0.0,1000.0,0.0,1000.0,0,3.0781637717121586,9491.59545390573,6844.561412769705,0,0.10866336633663366,0.028,1954.4831686451485,806
density_balanced_nominal_load,use_priority_False,0,6,5,0.8,861,861,0,0.0,2.383663517934046,1.001,1.3826635179340463,0.0,1001.0,0.0,1001.0,0,2.9820675105485233,10979.158028320866,7991.212529299705,0,0.1225130890052356,0.03696303696303696,1853.563036971984,948
density_balanced_nominal_load,use_priority_False,1,7,5,0.8,730,730,0,0.0,2.404415041744276,1.002,1.4024150417442756,0.0,1002.0,0.0,1002.0,0,2.535288725939505,10955.125604500578,7823.498710852585,0,0.1565934065934066,0.3143712574850299,1363.8098890813847,1091
density_balanced_nominal_load,use_priority_False,1,8,5,0.8,777,777,0,0.0,2.4011473454098753,1.0,1.4011473454098753,0.0,1000.0,0.0,1000.0,0,2.5992939099735217,11690.522611525206,8362.567517667883,0,0.16109154929577466,0.364,1382.0833619704476,1133
density_balanced_nominal_load,use_priority_False,1,9,5,0.8,794,794,0,0.0,2.4070701704836144,1.001,1.4060701704836145,0.0,1001.0,0.0,1001.0,0,2.4991496598639458,11692.473839349905,8320.452813526359,0,0.15585738539898134,0.34565434565434566,1362.0292879850565,1176
density_balanced_nominal_load,use_priority_False,1,10,5,0.8,842,842,0,0.0,2.413597206749447,1.001,1.412597206749447,0.0,1001.0,0.0,1001.0,0,2.691029900332226,12728.861837698769,9032.200953488793,0,0.14813587406793705,0.5614385614385614,1353.7057171951494,1204
density_balanced_nominal_load,use_priority_False,1,11,5,0.8,796,796,0,0.0,2.400611212972172,1.001,1.399611212972172,0.0,1001.0,0.0,1001.0,0,2.64017094017094,12132.187223046602,8684.926530822866,0,0.16034042553191488,0.3786213786213786,1338.5906383058332,1170
density_balanced_nominal_load,use_priority_False,1,12,5,0.8,746,746,0,0.0,2.397313700008409,1.001,1.3963137000084092,0.0,1001.0,0.0,1001.0,0,2.5818014705882355,11133.366029856577,7997.271217149846,0,0.1532538955087076,0.26573426573426573,1397.12126444134,1088
density_balanced_nominal_load,use_priority_False,2,13,5,0.8,802,802,0,0.0,2.412398907664099,1.001,1.4113989076640994,0.0,1001.0,0.0,1001.0,0,2.6590436590436592,10044.145771448606,7125.894068762413,0,0.09896265560165975,0.07092907092907093,1745.2621360911303,962
density_balanced_nominal_load,use_priority_False,2,14,5,0.8,829,829,0,0.0,2.3881774930618582,1.001,1.3871774930618583,0.0,1001.0,0.0,1001.0,0,2.681553398058252,10822.893352905343,7818.91772356946,0,0.11616650532429816,0.07292707292707293,1647.9615670572948,1030
density_balanced_nominal_load,use_priority_False,2,15,5,0.8,788,788,0,0.0,2.4275977079319815,1.002,1.4255977079319815,0.0,1002.0,0.0,1002.0,0,2.684703433922997,10116.011176152657,7102.993446055116,0,0.1101871101871102,0.046906187624750496,1708.4032239652822,961
density_balanced_nominal_load,use_priority_False,2,16,5,0.8,776,776,0,0.0,2.4204854615984006,1.002,1.4184854615984006,0.0,1002.0,0.0,1002.0,0,2.804560260586319,10075.956992551379,7105.670518840857,0,0.12060737527114967,0.07385229540918163,1746.9729936516028,921
density_balanced_nominal_load,use_priority_False,2,17,5,0.8,850,850,0,0.0,2.4107901054819454,1.002,1.4087901054819452,0.0,1002.0,0.0,1002.0,0,2.828012358393409,10706.746217758837,7635.449862900832,0,0.10799180327868853,0.06287425149700598,1781.2407789532417,971
density_balanced_nominal_load,use_priority_False,2,18,5,0.8,811,811,0,0.0,2.438435599878126,1.001,1.437435599878126,0.0,1001.0,0.0,1001.0,0,2.8523421588594706,10884.609900318224,7581.517554299403,0,0.1017293997965412,0.06893106893106893,1699.7739583128798,982
density_balanced_nominal_load,use_priority_False,3,19,5,0.8,768,768,0,0.0,2.377513339099405,1.001,1.376513339099405,0.0,1001.0,0.0,1001.0,0,3.24330900243309,10221.792941298077,7454.917180832634,0,0.150906892382104,0.04895104895104895,1889.292501530271,822
density_balanced_nominal_load,use_priority_False,3,20,5,0.8,811,811,0,0.0,2.390174744391558,1.0,1.3901747443915582,0.0,1000.0,0.0,1000.0,0,3.4579326923076925,10893.437933604084,7871.987300699416,0,0.14904306220095695,0.067,1923.1446168266245,832
density_balanced_nominal_load,use_priority_False,3,21,5,0.8,820,820,0,0.0,2.4033205878442434,1.0,1.4033205878442436,0.0,1000.0,0.0,1000.0,0,3.2488636363636365,10954.409275380525,7806.063254731981,0,0.1431818181818182,0.064,1857.6735229130877,880
density_balanced_nominal_load,use_priority_False,3,22,5,0.8,778,778,0,0.0,2.387976849926171,0.997,1.3909768499261708,0.0,997.0,0.0,997.0,0,3.2959309494451294,10195.489676019979,7353.697518327217,0,0.14324324324324325,0.066,1918.0272735600388,811
density_balanced_nominal_load,use_priority_False,3,23,5,0.8,788,788,0,0.0,2.3745635007319557,1.001,1.3735635007319558,0.0,1001.0,0.0,1001.0,0,2.9886749716874292,10230.774065958374,7458.051552645457,0,0.14457013574660635,0.07692307692307693,1799.951017951715,883
density_balanced_nominal_load,use_priority_False,3,24,5,0.8,766,766,0,0.0,2.4082387079258547,1.001,1.407238707925855,0.0,1001.0,0.0,1001.0,0,3.192353643966547,10204.51221529358,7251.443666109452,0,0.13739545997610514,0.08491508491508491,1864.6523290093467,837
density_balanced_nominal_load,use_priority_False,4,25,5,0.8,782,782,0,0.0,2.425928194009568,1.001,1.424928194009568,0.0,1001.0,0.0,1001.0,0,2.9134328358208954,11366.907029427863,8014.607620770976,0,0.1290386521308226,0.16683316683316685,1562.9437072267176,1005
density_balanced_nominal_load,use_priority_False,4,26,5,0.8,777,777,0,0.0,2.41757384327686,1.001,1.41657384327686,0.0,1001.0,0.0,1001.0,0,2.6942857142857144,11138.056007772626,7869.731649134514,0,0.13206470028544243,0.14985014985014986,1516.6816371426582,1050
density_balanced_nominal_load,use_priority_False,4,27,5,0.8,789,789,0,0.0,2.4117423562236917,1.001,1.410742356223692,0.0,1001.0,0.0,1001.0,0,2.8434782608695652,11465.206140772214,8169.603818816717,0,0.1356388088376561,0.15984015984015984,1533.273295206389,1035
density_balanced_nominal_load,use_priority_False,4,28,5,0.8,744,744,0,0.0,2.393285991447539,1.001,1.3922859914475392,0.0,1001.0,0.0,1001.0,0,2.8231644260599795,10603.552862502367,7649.4481698372465,0,0.15901132852729144,0.13686313686313686,1584.1660142063818,967
density_balanced_nominal_load,use_priority_False,4,29,5,0.8,865,865,0,0.0,2.396014412369602,1.001,1.3950144123696022,0.0,1001.0,0.0,1001.0,0,2.7642276422764227,11962.947775289156,8597.00635989628,0,0.13015301530153014,0.13686313686313686,1541.8400544640513,1107
density_balanced_nominal_load,use_priority_False,4,30,5,0.8,791,791,0,0.0,2.4142281913338106,1.002,1.4122281913338108,0.0,1002.0,0.0,1002.0,0,2.7827352085354025,11241.71188192306,7962.626213144142,0,0.13391472868217055,0.15868263473053892,1548.85697691131,1031
density_balanced_nominal_load,use_partial_False,0,1,5,0.8,785,785,0,0.0,2.082163072153893,1.001,1.081163072153893,0.0,1001.0,0.0,1001.0,0,28.81560283687943,8255.139359607503,7892.981690647706,0,0.10273972602739725,0.005994005994005994,9621.29794539603,141
density_balanced_nominal_load,use_partial_False,0,2,5,0.8,809,809,0,0.0,2.0790011106620154,1.002,1.0770011106620152,0.0,1002.0,0.0,1002.0,0,28.78082191780822,8555.34155983532,8159.691634453708,0,0.096,0.008982035928143712,9424.042005557567,146
density_balanced_nominal_load,use_partial_False,0,3,5,0.8,808,808,0,0.0,2.076583709021616,0.997,1.0795837090216158,0.0,997.0,0.0,997.0,0,28.798657718120804,8713.554564251952,8191.347787469023,0,0.09078947368421053,0.018,9318.638818896081,149
density_balanced_nominal_load,use_partial_False,0,4,5,0.8,822,822,0,0.0,2.07810280210229,0.999,1.07910280210229,0.0,999.0,0.0,999.0,0,28.603896103896105,8912.064240956426,8320.62302325724,0,0.07770700636942675,0.006,9140.822928914931,154
density_balanced_nominal_load,use_partial_False,0,5,5,0.8,760,760,0,0.0,2.0603278777679197,1.0,1.06032787776792,0.0,1000.0,0.0,1000.0,0,28.503597122302157,8015.415660734607,7664.878412434571,0,0.07887323943661972,0.003,9623.476054066872,139
density_balanced_nominal_load,use_partial_False,0,6,5,0.8,861,861,0,0.0,2.0720369641366245,1.002,1.0700369641366245,0.0,1002.0,0.0,1002.0,0,28.62987012987013,8964.967007394314,8674.203249443228,0,0.07530864197530865,0.02694610778443114,9154.027790322692,154
density_balanced_nominal_load,use_partial_False,1,7,5,0.8,730,730,0,0.0,2.0585402842610954,1.002,1.0565402842610951,0.0,1002.0,0.0,1002.0,0,28.48905109489051,7894.942503699987,7472.448160574655,0,0.1562043795620438,0.029940119760479042,9574.445265338478,137
density_balanced_nominal_load,use_partial_False,1,8,5,0.8,777,777,0,0.0,2.07657820950477,1.001,1.0755782095047701,0.0,1001.0,0.0,1001.0,0,28.83916083916084,8408.485388239342,7953.112343177271,0,0.1401360544217687,0.01898101898101898,9475.3278908003,143
density_balanced_nominal_load,use_partial_False,1,9,5,0.8,794,794,0,0.0,2.076092741481676,1.002,1.074092741481676,0.0,1002.0,0.0,1002.0,0,29.055944055944057,8520.66259781234,8080.53040238068,0,0.21360544217687075,0.041916167664670656,9534.907487670886,143
density_balanced_nominal_load,use_partial_False,1,10,5,0.8,842,842,0,0.0,2.070103729120288,1.002,1.0681037291202882,0.0,1002.0,0.0,1002.0,0,28.807692307692307,9152.971489283114,8768.479863013965,0,0.19751552795031055,0.06686626746506986,9024.836646858603,156
density_balanced_nominal_load,use_partial_False,1,11,5,0.8,796,796,0,0.0,2.062282400747365,1.001,1.0612824007473651,0.0,1001.0,0.0,1001.0,0,28.503311258278146,8711.407514402497,8315.343154371483,0,0.16363636363636364,0.059940059940059943,8943.854538986894,151
density_balanced_nominal_load,use_partial_False,1,12,5,0.8,746,746,0,0.0,2.073280199797007,1.001,1.0722801997970068,0.0,1001.0,0.0,1001.0,0,28.46853146853147,8222.783147705475,7839.740964738879,0,0.11972789115646258,0.028971028971028972,9067.359863903981,143
density_balanced_nominal_load,use_partial_False,2,13,5,0.8,802,802,0,0.0,2.0752187098055637,1.001,1.0742187098055638,0.0,1001.0,0.0,1001.0,0,28.76388888888889,8404.57323907943,7845.615139153563,0,0.10758620689655173,0.06693306693306693,9936.45655127756,144
density_balanced_nominal_load,use_partial_False,2,14,5,0.8,829,829,0,0.0,2.06487504503243,1.002,1.0628750450324302,0.0,1002.0,0.0,1002.0,0,28.677852348993287,8665.083074240341,8328.363216902677,0,0.11168831168831168,0.018962075848303395,9540.754547282184,149
density_balanced_nominal_load,use_partial_False,2,15,5,0.8,788,788,0,0.0,2.0691138690894206,1.002,1.0671138690894209,0.0,1002.0,0.0,1002.0,0,28.395833333333332,8258.613813406637,7917.830622629616,0,0.07972972972972973,0.001996007984031936,9490.597299363062,144
density_balanced_nominal_load,use_partial_False,2,16,5,0.8,776,776,0,0.0,2.073511433481024,1.001,1.072511433481024,0.0,1001.0,0.0,1001.0,0,28.82857142857143,8208.10352426368,7778.94477239579,0,0.0979020979020979,0.002997002997002997,9918.531466444785,140
density_balanced_nominal_load,use_partial_False,2,17,5,0.8,850,850,0,0.0,2.0746395677389096,1.002,1.0726395677389098,0.0,1002.0,0.0,1002.0,0,28.442307692307693,8973.895349892875,8611.576460346187,0,0.08641975308641975,0.01996007984031936,9283.09938028156,156
density_balanced_nominal_load,use_partial_False,2,18,5,0.8,811,811,0,0.0,2.088424477052005,1.001,1.087424477052005,0.0,1001.0,0.0,1001.0,0,28.736842105263158,8878.961255097749,8309.078038369078,0,0.10193548387096774,0.004995004995004995,9191.752252198996,152
density_balanced_nominal_load,use_partial_False,3,19,5,0.8,768,768,0,0.0,2.0771686070965245,1.002,1.0751686070965245,0.0,1002.0,0.0,1002.0,0,28.26896551724138,8260.246969210755,7900.5723238995615,0,0.07894736842105263,0.017964071856287425,8941.280266490618,145
density_balanced_nominal_load,use_partial_False,3,20,5,0.8,811,811,0,0.0,2.079395307278556,1.0,1.0793953072785558,0.0,1000.0,0.0,1000.0,0,28.55483870967742,8971.53460786001,8478.905931711133,0,0.11949685534591195,0.016,8699.142129918993,155
density_balanced_nominal_load,use_partial_False,3,21,5,0.8,820,820,0,0.0,2.098267456679743,1.0,1.0982674566797428,0.0,1000.0,0.0,1000.0,0,28.879194630872483,8782.117743713308,8193.482872494576,0,0.09740259740259741,0.042,9127.066233694288,149
density_balanced_nominal_load,use_partial_False,3,22,5,0.8,778,778,0,0.0,2.0711847697841907,0.997,1.0741847697841906,0.0,997.0,0.0,997.0,0,28.448275862068964,8333.685888499593,7827.83407082939,0,0.08435374149659863,0.003,9340.507488342979,145
density_balanced_nominal_load,use_partial_False,3,23,5,0.8,788,788,0,0.0,2.063948911235766,1.0,1.0639489112357656,0.0,1000.0,0.0,1000.0,0,28.942446043165468,8198.306434247275,7776.737746998729,0,0.12482269503546099,0.005,10044.828371032543,139
density_balanced_nominal_load,use_partial_False,3,24,5,0.8,766,766,0,0.0,2.0856947044001988,1.001,1.0846947044001989,0.0,1001.0,0.0,1001.0,0,28.81118881118881,8397.49524492818,7893.969705112842,0,0.1136986301369863,0.025974025974025976,9265.128084560474,143
